cluster_size,consensus_count,consensus_xy_rmse_m,consensus_z_rmse_m,correspondence_count,correspondence_global_indices,correspondence_local_indices,correspondence_xy_rmse_m,correspondence_z_rmse_m,estimated_heading_deg,estimated_x_m,estimated_y_m,estimated_z_m,evaluated_hypothesis_count,fitness,fitness_reference,fitness_reference_point_count,fitness_reference_spacing_m,heading_error_deg,heading_measurement_deg,local_feature_count,overlap,runtime_s,site,stage_to_dem_vertical_offset_m,status,truth_x_m,truth_y_m,truth_z_m,truth_z_stage_m,xy_error_m,z_error_m
6,0,inf,inf,5,"[185, 101, 98, 162, 83]","[4, 2, 1, 3, 0]",3.789791373471883,0.09851207491902411,-66.01407121069286,-42.28721824656308,762.7749656609402,-1895.0148778557777,602,-0.08018381350564321,raw_lidar_xy_decimated,4780,0.5,0.6254714965617154,-66.63954270725458,5,1.0,103.54145357699963,1286,-1899.828,solution,-41.456405164425405,762.810789950446,-1895.0539507509482,4.77404924905178,0.8315850871496505,0.03907289517042045
8,0,inf,inf,5,"[162, 101, 98, 40, 83]","[4, 3, 2, 0, 1]",2.37620989823,0.10559999561659839,-56.589761345738765,-30.425661880672774,742.8194409368971,-1895.2034851312637,220,-0.053086541274572366,raw_lidar_xy_decimated,5948,0.5,1.5692107130454929,-58.15897205878427,5,1.0,245.0230729089999,1310,-1899.828,solution,-29.093001068090985,741.8963616980541,-1895.203730997336,4.624269002664162,1.6211292738625536,0.0002458660721913475
4,0,inf,inf,5,"[162, 101, 40, 83, 68]","[4, 3, 0, 1, 2]",7.628837612726858,0.13336515900443358,-55.603421273029234,-27.673342636018972,740.1367607333054,-1895.1060122698545,177,-0.05358338590613723,raw_lidar_xy_decimated,5523,0.5,1.8185479232207342,-57.42196919624996,5,1.0,74.04143701900102,1313,-1899.828,solution,-27.471846187615597,739.3270258207738,-1895.1445268924303,4.683473107569583,0.8344288149937298,0.038514622575803514
8,0,inf,inf,5,"[98, 162, 101, 40, 83]","[2, 4, 3, 0, 1]",2.5680837951113626,0.05759918454307214,-48.98218107749651,-26.818909579371617,738.8969680098737,-1895.0819907188416,247,-0.06409536418351618,raw_lidar_xy_decimated,6148,0.5,1.3022596128915325,-50.28444069038804,5,1.0,133.62187878599798,1315,-1899.828,solution,-26.305159114617254,737.6752924656557,-1895.117915562132,4.710084437867775,1.3253039935711504,0.03592484329055878
6,0,inf,inf,6,"[162, 101, 40, 83, 46, 185]","[5, 3, 0, 1, 2, 4]",6.9043185359845225,0.33674092761148317,-38.23394649689742,-19.53664028437674,731.6202816681734,-1894.9846160262823,950,-0.08850136366531638,raw_lidar_xy_decimated,4648,0.5,2.743623251507927,-40.97756974840533,6,1.0,164.77242546399793,1325,-1899.828,solution,-18.507551448834192,731.1010740050724,-1895.0328325450582,4.795167454941759,1.152649308706323,0.048216518775916484
4,0,inf,inf,5,"[162, 83, 101, 40, 185]","[4, 1, 2, 0, 3]",7.493489639618327,0.3047907770427283,-39.05916614651023,-18.052536022313962,731.2715279836933,-1894.947536766529,650,-0.09283351457104244,raw_lidar_xy_decimated,4940,0.5,2.505439993004586,-41.564606139514815,5,1.0,131.06390011500116,1326,-1899.828,solution,-17.733503571994447,730.4196775494465,-1895.0078081300423,4.820191869957558,0.9096322700318574,0.060271363513265896
8,0,inf,inf,7,"[114, 162, 101, 98, 24, 83, 40]","[6, 7, 3, 4, 0, 2, 1]",3.003409888842228,0.18803820795953305,-55.86693269737627,-13.71869307856205,727.0875433975372,-1894.8055388629436,1845,-0.06070643050929151,raw_lidar_xy_decimated,6688,0.5,0.20947866240180701,-56.07641135977809,8,1.0,583.8102657000018,1332,-1899.828,solution,-13.492963859575639,726.0621337617229,-1894.7946733584586,5.033326641541305,1.049961238105973,0.010865504485082056
3,0,inf,inf,5,"[129, 116, 146, 115, 40]","[3, 2, 4, 1, 0]",5.1479052996421135,0.1433135223471118,-73.26491536268311,4.762274652851289,673.0479483429555,-1895.1195617467165,152,-0.07399063356864137,raw_lidar_xy_decimated,4831,0.5,2.7866621161477383,-70.47825324653537,5,1.0,29.581278851001116,1388,-1899.828,solution,6.534320807127642,673.4576423169165,-1895.1197465347568,4.708253465243268,1.818789906829694,0.00018478804031474283
8,0,inf,inf,6,"[115, 146, 92, 101, 129, 40]","[3, 5, 2, 1, 4, 0]",2.368070101917178,0.12667981198603198,-71.10578465180332,6.998204769791604,672.4697857289331,-1895.150699570775,1402,-0.07304858334520409,raw_lidar_xy_decimated,5017,0.5,1.1390171223952166,-69.9667675294081,6,1.0,213.77495853200162,1390,-1899.828,solution,7.239276933732526,671.5195319914667,-1895.156489696398,4.671510303601954,0.9803560342018411,0.005790125622979758
8,0,inf,inf,9,"[116, 92, 88, 115, 129, 146, 101, 40, 56]","[4, 3, 0, 6, 8, 7, 5, 1, 2]",7.973697895306862,0.2911355393489145,-51.722586391321606,12.824335127837749,656.3505545423949,-1895.0577919483185,2869,-0.06809034484233721,raw_lidar_xy_decimated,6587,0.5,4.199733240701448,-55.92231963202304,9,1.0,272.2231637799996,1406,-1899.828,solution,13.56660903069951,656.5875253904594,-1895.0158646775703,4.812135322429578,0.7791827319069945,0.04192727074814684
,,,,,,,,,,,,,,,raw_lidar_xy_decimated,4520,0.5,,-58.82977032382807,5,,201.5092805690001,1428,,no_solution,,,,,,
8,0,inf,inf,7,"[112, 205, 88, 122, 248, 161, 242]","[1, 5, 0, 2, 7, 4, 6]",8.558947820778013,0.09525400623028407,-60.30841924296465,51.58736212295215,601.1254695212598,-1894.9802089631557,2822,-0.0463774443253973,raw_lidar_xy_decimated,5034,0.5,0.6215994686668012,-59.68681977429785,8,1.0,513.3525769589978,1474,-1899.828,solution,52.786581821883715,600.310305166003,-1894.978999369254,4.849000630745776,1.45004165884527,0.0012095939016489865
8,0,inf,inf,11,"[149, 122, 178, 143, 205, 112, 88, 248, 271, 174, 199]","[4, 2, 6, 3, 9, 1, 0, 11, 12, 8, 5]",5.221591601788187,0.22959498905193024,-58.436316490418385,56.95959837450867,593.2082931548003,-1894.5307009220123,2707,-0.08618932111724824,raw_lidar_xy_decimated,10530,0.5,0.2911290388774148,-58.14518745154097,13,1.0,737.309358358998,1483,-1899.828,solution,57.620383380076305,592.5280787833653,-1894.5438186950812,5.284181304918766,0.9483292754574897,0.01311777306887052
4,0,inf,inf,6,"[205, 174, 178, 122, 112, 199]","[6, 3, 5, 0, 1, 2]",7.855656445054447,0.26844028499700073,-71.78822239139936,71.5754389773982,570.4423626226202,-1896.0130703821778,872,-0.08380494655804786,raw_lidar_xy_decimated,5895,0.5,1.161296950751904,-70.62692544064745,7,1.0,392.32927073999963,1510,-1899.828,solution,72.74440766152088,569.7893098116681,-1895.8990432747205,3.928956725279459,1.3390167132459265,0.11402710745733202
8,0,inf,inf,15,"[122, 88, 127, 149, 112, 178, 205, 204, 174, 271, 143, 390, 458, 161, 197]","[2, 0, 3, 4, 1, 8, 11, 10, 5, 12, 6, 13, 15, 7, 9]",6.37705823850906,0.2520379794759404,121.98502223541072,56.55506850707792,593.8584801662186,-1894.6664620414376,2628,-0.10818673764807621,raw_lidar_xy_decimated,11061,0.5,0.14447374161477455,121.84054849379595,16,1.0,811.5385601119997,1546,-1899.828,solution,56.060141587775774,595.0372339988157,-1894.6262161592788,5.201783840721094,1.2784417285556877,0.040245882158842505
7,0,inf,inf,7,"[115, 116, 88, 129, 40, 146, 158]","[2, 4, 1, 5, 0, 3, 6]",6.578135487939636,0.2051458658392568,120.52986154973027,18.511318711205508,647.9260434324668,-1894.9217644929886,1627,-0.05568726424869255,raw_lidar_xy_decimated,6231,0.5,0.7804237723986489,121.3102853221289,7,1.0,315.946184886001,1611,-1899.828,solution,18.44020551145661,648.7886974463504,-1894.9609330268077,4.8670669731923555,0.8655801723976598,0.03916853381906549
,,,,,,,,,,,,,,,raw_lidar_xy_decimated,4220,0.5,,106.62703484579221,3,,4.6247934000020905,1630,,no_solution,,,,,,
8,0,inf,inf,6,"[116, 115, 129, 92, 146, 40]","[2, 3, 4, 1, 5, 0]",3.5744224272266685,0.1631700731609786,111.68488787955724,5.887393807876574,674.2114112651973,-1895.0916951820254,765,-0.051867713302649936,raw_lidar_xy_decimated,5167,0.5,2.1198963163938913,109.56499156316335,6,1.0,177.02029124299952,1641,-1899.828,solution,5.664325586214318,676.2528083003594,-1895.0371049366577,4.79089506334236,2.053548462219587,0.05459024536776269
8,0,inf,inf,6,"[40, 101, 162, 114, 83, 68]","[0, 4, 6, 5, 1, 2]",7.98810936820032,0.19030033859688808,124.20923837356146,-14.554344788676765,727.0987334078295,-1894.814892143011,385,-0.054723510437606676,raw_lidar_xy_decimated,5864,0.5,0.03203053562614855,124.17720783793531,7,1.0,326.276979895003,1696,-1899.828,solution,-14.69383060942232,727.4268798108656,-1894.8383745321753,4.989625467824755,0.3565618544019467,0.023482389164200868
3,0,inf,inf,6,"[140, 51, 125, 46, 42, 57]","[5, 1, 4, 3, 0, 2]",7.473520849257161,0.11026090943278219,120.40021938517329,-115.56369706031715,868.262612838898,-1894.921525478363,562,-0.09858962561279587,raw_lidar_xy_decimated,3966,0.5,1.6477833870004588,118.75243599817281,6,1.0,137.18154937999861,1873,-1899.828,solution,-118.08366743367412,869.7677573222866,-1894.9561725715687,4.871827428431219,2.935253072304309,0.03464709320564907
3,0,inf,inf,4,"[23, 125, 223, 46]","[0, 2, 4, 1]",3.098909505869072,0.11380282460698216,111.01474268757757,-127.83323074805648,887.9163214651312,-1894.7535760365427,1284,-0.07339004901272539,raw_lidar_xy_decimated,5569,0.5,0.5376174950439463,110.47712519253362,5,1.0,101.27112850000049,1895,-1899.828,solution,-129.04356805560678,889.1612505681514,-1894.8127399793661,5.015260020633791,1.7363078268541265,0.05916394282348847
3,0,inf,inf,4,"[46, 125, 23, 240]","[1, 2, 0, 3]",1.9784770538767587,0.12137989226152592,113.64265808639401,-131.25419473546657,891.99343989264,-1894.6625180244446,694,-0.0686029473537822,raw_lidar_xy_decimated,5838,0.5,0.07580265490310012,113.56685543149091,4,1.0,117.67839253099737,1900,-1899.828,solution,-130.99260387561037,893.8898881912979,-1894.6861530712554,5.141846928744605,1.9144048494095376,0.023635046810795757
