frame_index,frame_id,run_id,source_sequence,source_frame_index,timestamp_ns,scan_path,pose_path,transform_path,global_frame,tx,ty,tz,qx,qy,qz,qw,stage_origin_x_m,stage_origin_y_m,stage_yaw_deg,quality_flag,sensor_config_id
489,000489,east_plateau_safe,apollo15rille_east_plateau_safe_03,489,1610900084014,scans/000489.npy,poses/000489.npy,transforms/000489.npz,global_dem,-386.0783179163933,1451.285386540734,6.362549347265335,0.013385047923768392,-0.026218240643612,-0.734703575961084,0.6777492897964761,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
490,000490,east_plateau_safe,apollo15rille_east_plateau_safe_03,490,1614000084176,scans/000490.npy,poses/000490.npy,transforms/000490.npz,global_dem,-386.16434693117196,1450.2623762836436,6.36914114532947,0.019766928323403668,-0.025319736011606513,-0.7339172071754485,0.6784789698470763,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
491,000491,east_plateau_safe,apollo15rille_east_plateau_safe_03,491,1617100084338,scans/000491.npy,poses/000491.npy,transforms/000491.npz,global_dem,-386.25348873920467,1449.2471174912669,6.363281771508865,0.023214064312923333,-0.02295659831957629,-0.7324571390018928,0.6800298826793063,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
492,000492,east_plateau_safe,apollo15rille_east_plateau_safe_03,492,1620183417832,scans/000492.npy,poses/000492.npy,transforms/000492.npz,global_dem,-386.3316747365261,1448.2274946856105,6.345581577383029,0.02649579521671143,-0.017764932456430883,-0.7312465811325277,0.6813668744462429,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
493,000493,east_plateau_safe,apollo15rille_east_plateau_safe_03,493,1623250084659,scans/000493.npy,poses/000493.npy,transforms/000493.npz,global_dem,-386.4037267009552,1447.2162947317331,6.318237828560954,0.02751843536273437,-0.01518460218942294,-0.7297805778290182,0.6829586164586258,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
494,000494,east_plateau_safe,apollo15rille_east_plateau_safe_03,494,1626316751485,scans/000494.npy,poses/000494.npy,transforms/000494.npz,global_dem,-386.46753891918814,1446.202348196128,6.289063025056215,0.03256862631192419,-0.013034093203767546,-0.7272400795237479,0.685486151376381,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
495,000495,east_plateau_safe,apollo15rille_east_plateau_safe_03,495,1629350084977,scans/000495.npy,poses/000495.npy,transforms/000495.npz,global_dem,-386.52137188983085,1445.200700244879,6.261230994976415,0.03200952612191141,-0.011453660735136952,-0.7257381954924889,0.6871304646837608,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
496,000496,east_plateau_safe,apollo15rille_east_plateau_safe_03,496,1632383418468,scans/000496.npy,poses/000496.npy,transforms/000496.npz,global_dem,-386.5765781515204,1444.199876268192,6.236450722707878,0.032197450867477315,-0.014106934549895532,-0.7258856526075885,0.6869165436162511,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
497,000497,east_plateau_safe,apollo15rille_east_plateau_safe_03,497,1635500085297,scans/000497.npy,poses/000497.npy,transforms/000497.npz,global_dem,-386.6319980351659,1443.1696333461884,6.214844278598976,0.03136383886076035,-0.013151956014335829,-0.7235052284372788,0.6894806161806395,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
498,000498,east_plateau_safe,apollo15rille_east_plateau_safe_03,498,1638600085459,scans/000498.npy,poses/000498.npy,transforms/000498.npz,global_dem,-386.67890351477627,1442.1464705026206,6.188599162608379,0.027879039408126652,-0.012661184470752315,-0.7225070048878072,0.690685226031025,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
499,000499,east_plateau_safe,apollo15rille_east_plateau_safe_03,499,1641683418953,scans/000499.npy,poses/000499.npy,transforms/000499.npz,global_dem,-386.72467984430955,1441.131730510662,6.166992718483074,0.01693006034301749,-0.013918584690464988,-0.7230593813622471,0.6904381051774596,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
500,000500,east_plateau_safe,apollo15rille_east_plateau_safe_03,500,1644766752447,scans/000500.npy,poses/000500.npy,transforms/000500.npz,global_dem,-386.7727449921955,1440.116746378009,6.158325727482612,0.006946393857944464,-0.011763500647508604,-0.7232707134771824,0.6904294625022124,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
501,000501,east_plateau_safe,apollo15rille_east_plateau_safe_03,501,1648566752646,scans/000501.npy,poses/000501.npy,transforms/000501.npz,global_dem,-386.82303792358016,1439.1096357804504,6.167114791159938,-0.0036084185554225547,-0.014432491730585265,-0.7245716637166684,0.6890388861572582,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
502,000502,east_plateau_safe,apollo15rille_east_plateau_safe_03,502,1654833419639,scans/000502.npy,poses/000502.npy,transforms/000502.npz,global_dem,-386.86994340322985,1438.087235876402,6.197510300168442,-0.014177977314677587,-0.020164450149471234,-0.7149933476796961,0.6986965669610916,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
503,000503,east_plateau_safe,apollo15rille_east_plateau_safe_03,503,1658033419806,scans/000503.npy,poses/000503.npy,transforms/000503.npz,global_dem,-386.81080029916023,1437.071916054428,6.2401128404391715,-0.011741383485832325,-0.01884811141425942,-0.6684742694367781,0.7434036855645256,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
504,000504,east_plateau_safe,apollo15rille_east_plateau_safe_03,504,1661250086640,scans/000504.npy,poses/000504.npy,transforms/000504.npz,global_dem,-386.6355072926362,1436.053605514109,6.2844243651109535,-0.011187837563963937,-0.019554942467916465,-0.6308323254084389,0.7755920407891641,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
505,000505,east_plateau_safe,apollo15rille_east_plateau_safe_03,505,1664366753470,scans/000505.npy,poses/000505.npy,transforms/000505.npz,global_dem,-386.37784734446126,1435.0812849670938,6.339844288182005,-0.01326374736341418,-0.02402096212478181,-0.5985552410419563,0.8006114474610546,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
506,000506,east_plateau_safe,apollo15rille_east_plateau_safe_03,506,1667500086966,scans/000506.npy,poses/000506.npy,transforms/000506.npz,global_dem,-386.0566497987699,1434.1126570494052,6.4088140159485265,-0.017783510061160933,-0.030033977525150544,-0.5793270489578557,0.8143475163035162,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
507,000507,east_plateau_safe,apollo15rille_east_plateau_safe_03,507,1670550087125,scans/000507.npy,poses/000507.npy,transforms/000507.npz,global_dem,-385.7197357013986,1433.1723799623933,6.49121147805968,-0.020432371487241516,-0.03749986154025922,-0.5727973010807057,0.8185838567028598,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
508,000508,east_plateau_safe,apollo15rille_east_plateau_safe_03,508,1673616753952,scans/000508.npy,poses/000508.npy,transforms/000508.npz,global_dem,-385.3725371802135,1432.232438569135,6.5839849167349325,-0.026461647630150086,-0.042470136707109,-0.5722057896802724,0.8185820685485073,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
509,000509,east_plateau_safe,apollo15rille_east_plateau_safe_03,509,1676716754114,scans/000509.npy,poses/000509.npy,transforms/000509.npz,global_dem,-385.0295195666595,1431.2770247636229,6.686035699177611,-0.02652653194707479,-0.04949213215965699,-0.5757396913098114,0.8157025682242486,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
510,000510,east_plateau_safe,apollo15rille_east_plateau_safe_03,510,1679833420943,scans/000510.npy,poses/000510.npy,transforms/000510.npz,global_dem,-384.6938566892572,1430.316819698082,6.796387262874511,-0.030657874073820108,-0.05430454455090887,-0.579944591782997,0.8122655856676714,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
511,000511,east_plateau_safe,apollo15rille_east_plateau_safe_03,511,1683216754453,scans/000511.npy,poses/000511.npy,transforms/000511.npz,global_dem,-384.37854903672684,1429.3636947099092,6.904907771871617,-0.022013679118796276,-0.05160838632517591,-0.5864015107403351,0.8080750216372355,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
512,000512,east_plateau_safe,apollo15rille_east_plateau_safe_03,512,1689900088135,scans/000512.npy,poses/000512.npy,transforms/000512.npz,global_dem,-384.0925687762714,1428.3970809511006,7.0001226168164346,-0.01139108395621961,-0.046284231787903564,-0.6014031806988934,0.7975225560066376,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
513,000513,east_plateau_safe,apollo15rille_east_plateau_safe_03,513,1693100088302,scans/000513.npy,poses/000513.npy,transforms/000513.npz,global_dem,-383.760476454961,1427.422227447895,7.082764219592407,-0.006791162303004229,-0.0446762940884046,-0.563186547130562,0.8250932201831839,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
514,000514,east_plateau_safe,apollo15rille_east_plateau_safe_03,514,1696200088463,scans/000514.npy,poses/000514.npy,transforms/000514.npz,global_dem,-383.3459256398867,1426.5102096410985,7.15747125199781,-0.00014081479900161442,-0.038276580195034424,-0.5224857758513185,0.8517884112928582,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
515,000515,east_plateau_safe,apollo15rille_east_plateau_safe_03,515,1699300088625,scans/000515.npy,poses/000515.npy,transforms/000515.npz,global_dem,-382.85605744309396,1425.627702335139,7.228272034383038,-0.0003142320586487849,-0.040389289124042806,-0.495806219341908,0.8674934002308904,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
516,000516,east_plateau_safe,apollo15rille_east_plateau_safe_03,516,1702433422122,scans/000516.npy,poses/000516.npy,transforms/000516.npz,global_dem,-382.3153469616358,1424.7583786248247,7.306763246450088,-0.0013067045729192733,-0.04582925511050123,-0.47812213599270553,0.8770958869889589,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
517,000517,east_plateau_safe,apollo15rille_east_plateau_safe_03,517,1705466755613,scans/000517.npy,poses/000517.npy,transforms/000517.npz,global_dem,-381.76310083694864,1423.9242111649262,7.374756411602937,0.002807491244926878,-0.037731152088250855,-0.47012343714409194,0.8817893353873294,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
518,000518,east_plateau_safe,apollo15rille_east_plateau_safe_03,518,1708500089105,scans/000518.npy,poses/000518.npy,transforms/000518.npz,global_dem,-381.1993190678589,1423.093614262073,7.4228521158163145,0.004632493559447251,-0.028480176037771,-0.46792045897616663,0.8832994190238171,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
519,000519,east_plateau_safe,apollo15rille_east_plateau_safe_03,519,1711566755931,scans/000519.npy,poses/000519.npy,transforms/000519.npz,global_dem,-380.6290370541895,1422.2512680918637,7.454956609107302,0.006901127043471144,-0.021833586734966742,-0.4693137442358033,0.8827345458331104,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
520,000520,east_plateau_safe,apollo15rille_east_plateau_safe_03,520,1714633422758,scans/000520.npy,poses/000520.npy,transforms/000520.npz,global_dem,-380.06714737445293,1421.4075486303243,7.48413141489828,0.005021991244260506,-0.020308327695341535,-0.47355156908619866,0.8805176107529937,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
521,000521,east_plateau_safe,apollo15rille_east_plateau_safe_03,521,1717683422917,scans/000521.npy,poses/000521.npy,transforms/000521.npz,global_dem,-379.5164271283584,1420.5651109066566,7.517578681623081,-0.0002980286528128078,-0.022788084468493036,-0.4782413927501704,0.8779326766020025,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
522,000522,east_plateau_safe,apollo15rille_east_plateau_safe_03,522,1720733423076,scans/000522.npy,poses/000522.npy,transforms/000522.npz,global_dem,-378.97983652062595,1419.7142808484887,7.558228096792533,0.0019416106006328142,-0.024810377680832333,-0.48366596383042537,0.8748988002846934,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
523,000523,east_plateau_safe,apollo15rille_east_plateau_safe_03,523,1723783423235,scans/000523.npy,poses/000523.npy,transforms/000523.npz,global_dem,-378.45383551227934,1418.8574083094634,7.6024175510295535,0.0003634025287242628,-0.028276362537458577,-0.48845155812729235,0.8721326680174712,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
524,000524,east_plateau_safe,apollo15rille_east_plateau_safe_03,524,1726850090062,scans/000524.npy,poses/000524.npy,transforms/000524.npz,global_dem,-377.9335107730695,1417.9898851354665,7.650391184965527,-0.001733396190469104,-0.02405494077529949,-0.49290255213446893,0.869750210842901,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
525,000525,east_plateau_safe,apollo15rille_east_plateau_safe_03,525,1729916756888,scans/000525.npy,poses/000525.npy,transforms/000525.npz,global_dem,-377.41608520361933,1417.1180284652596,7.691284740781046,-0.003638427820053136,-0.019377800217550107,-0.49509177002395094,0.8686169477717312,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
526,000526,east_plateau_safe,apollo15rille_east_plateau_safe_03,526,1732983423715,scans/000526.npy,poses/000526.npy,transforms/000526.npz,global_dem,-376.9000329251434,1416.245103679757,7.723267163785057,-0.005444432989120211,-0.01628856756010969,-0.4967781477207646,0.8677076193415574,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
527,000527,east_plateau_safe,apollo15rille_east_plateau_safe_03,527,1736050090542,scans/000527.npy,poses/000527.npy,transforms/000527.npz,global_dem,-376.38156975799717,1415.3722704470665,7.745239821164429,-0.005120334552682735,-0.009066352448207231,-0.49574719575447457,0.8684044572253923,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
528,000528,east_plateau_safe,apollo15rille_east_plateau_safe_03,528,1739133424036,scans/000528.npy,poses/000528.npy,transforms/000528.npz,global_dem,-375.85849843625033,1414.4913500563218,7.748657791054226,0.003275089291755944,-0.0030190887431959155,-0.49449383673557795,0.8691697212419559,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
529,000529,east_plateau_safe,apollo15rille_east_plateau_safe_03,529,1742200090862,scans/000529.npy,poses/000529.npy,transforms/000529.npz,global_dem,-375.3397300934181,1413.6212023704911,7.7480474406179916,0.008542484643182071,-0.0065377789741803425,-0.4937008670091123,0.8695652576527287,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
530,000530,east_plateau_safe,apollo15rille_east_plateau_safe_03,530,1745250091021,scans/000530.npy,poses/000530.npy,transforms/000530.npz,global_dem,-374.82257918242124,1412.7562731904666,7.753540605800292,0.012648058654016471,-0.013335589367192771,-0.49252783215137313,0.8701025935053768,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
531,000531,east_plateau_safe,apollo15rille_east_plateau_safe_03,531,1748966757882,scans/000531.npy,poses/000531.npy,transforms/000531.npz,global_dem,-374.3057334472383,1411.8921679850534,7.770264239731562,0.01417406669182967,-0.019361081732492975,-0.4907711667013831,0.8709580393349192,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
532,000532,east_plateau_safe,apollo15rille_east_plateau_safe_03,532,1755183424873,scans/000532.npy,poses/000532.npy,transforms/000532.npz,global_dem,-373.7767722339431,1411.0388965203326,7.793823811152412,0.014343913870157543,-0.019738132689658735,-0.4784419185783305,0.8777801483286672,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
533,000533,east_plateau_safe,apollo15rille_east_plateau_safe_03,533,1758250091699,scans/000533.npy,poses/000533.npy,transforms/000533.npz,global_dem,-373.2077719590194,1410.2090930746792,7.820801351303366,0.015856308904885163,-0.025477389349075976,-0.45574394179938876,0.8896049345709722,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
534,000534,east_plateau_safe,apollo15rille_east_plateau_safe_03,534,1761316758526,scans/000534.npy,poses/000534.npy,transforms/000534.npz,global_dem,-372.59891572797585,1409.403856280895,7.847778891433095,0.021207696357679474,-0.022157120422778284,-0.43653979059310277,0.8991620025661121,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
535,000535,east_plateau_safe,apollo15rille_east_plateau_safe_03,535,1764366758685,scans/000535.npy,poses/000535.npy,transforms/000535.npz,global_dem,-371.95957243738775,1408.6256885800265,7.86377010341183,0.023831586127619882,-0.01896987843706776,-0.4210738272374374,0.9065147716558961,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
536,000536,east_plateau_safe,apollo15rille_east_plateau_safe_03,536,1767416758844,scans/000536.npy,poses/000536.npy,transforms/000536.npz,global_dem,-371.29526576842954,1407.8620472472553,7.8660894403782855,0.028105396857078017,-0.011618288353698335,-0.41089942145279945,0.9111732916920859,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
537,000537,east_plateau_safe,apollo15rille_east_plateau_safe_03,537,1770450092336,scans/000537.npy,poses/000537.npy,transforms/000537.npz,global_dem,-370.62116295746205,1407.1137867742098,7.857544519516011,0.030409748023389173,-0.0043562062539434475,-0.4047483481090175,0.9139119461935317,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
538,000538,east_plateau_safe,apollo15rille_east_plateau_safe_03,538,1773483425827,scans/000538.npy,poses/000538.npy,transforms/000538.npz,global_dem,-369.942818203304,1406.3701344556068,7.8393560439616286,0.03120867415464023,-0.0013451078343887004,-0.4025095206798538,0.9148826673975727,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
539,000539,east_plateau_safe,apollo15rille_east_plateau_safe_03,539,1776500092651,scans/000539.npy,poses/000539.npy,transforms/000539.npz,global_dem,-369.2667622677401,1405.6328908283067,7.805176357461748,0.031148445019605862,0.004414284896471055,-0.4023498039472545,0.9149453118767915,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
540,000540,east_plateau_safe,apollo15rille_east_plateau_safe_03,540,1779600092813,scans/000540.npy,poses/000540.npy,transforms/000540.npz,global_dem,-368.57456253252616,1404.8735524750298,7.759766202241042,0.02852553015870054,0.010686587350036724,-0.40518792153296646,0.9137258008964012,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
541,000541,east_plateau_safe,apollo15rille_east_plateau_safe_03,541,1782683426307,scans/000541.npy,poses/000541.npy,transforms/000541.npz,global_dem,-367.89945264110975,1404.1154348242576,7.725830656390581,0.021284103613703358,-0.007207999499203236,-0.4106525730986627,0.9115149455077675,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
542,000542,east_plateau_safe,apollo15rille_east_plateau_safe_03,542,1785733426466,scans/000542.npy,poses/000542.npy,transforms/000542.npz,global_dem,-367.242775366935,1403.358507358409,7.743652923035143,0.007990677504065433,-0.02441476467613215,-0.4154364406059106,0.9092593866194216,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
543,000543,east_plateau_safe,apollo15rille_east_plateau_safe_03,543,1788800093293,scans/000543.npy,poses/000543.npy,transforms/000543.npz,global_dem,-366.58298529938486,1402.5905325294143,7.77819882250583,0.003188056157755319,-0.021873863923604665,-0.41829140808303356,0.9080438691488973,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
544,000544,east_plateau_safe,apollo15rille_east_plateau_safe_03,544,1791866760119,scans/000544.npy,poses/000544.npy,transforms/000544.npz,global_dem,-365.92734562226394,1401.8173086768227,7.8081060501068995,0.0029580869559310986,-0.022774490229067985,-0.421014071449784,0.9067633230108304,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
545,000545,east_plateau_safe,apollo15rille_east_plateau_safe_03,545,1794950093613,scans/000545.npy,poses/000545.npy,transforms/000545.npz,global_dem,-365.2729876831981,1401.0379202734175,7.850708590214986,0.004836918668997275,-0.028419756851542414,-0.4219681483524947,0.9061521966062079,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
546,000546,east_plateau_safe,apollo15rille_east_plateau_safe_03,546,1798516760466,scans/000546.npy,poses/000546.npy,transforms/000546.npz,global_dem,-364.6275103598967,1400.272783578674,7.899414645929552,0.002831482352508104,-0.028229050100446913,-0.4213664603545478,0.9064465839344276,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
547,000547,east_plateau_safe,apollo15rille_east_plateau_safe_03,547,1804950094135,scans/000547.npy,poses/000547.npy,transforms/000547.npz,global_dem,-363.96231868037285,1399.4873526952053,7.944946873546862,5.373257251645343e-05,-0.02307837639482956,-0.4215656412579753,0.9065041620238383,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
548,000548,east_plateau_safe,apollo15rille_east_plateau_safe_03,548,1808033427629,scans/000548.npy,poses/000548.npy,transforms/000548.npz,global_dem,-363.32877372927754,1398.6995414394755,7.99621640584834,0.006199810617012202,-0.03495123149273341,-0.4335211806684712,0.9004439791998553,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
549,000549,east_plateau_safe,apollo15rille_east_plateau_safe_03,549,1811233427796,scans/000549.npy,poses/000549.npy,transforms/000549.npz,global_dem,-362.7044450853116,1397.8722404373157,8.052368750694576,0.017119829014981554,-0.034815147728262635,-0.4472533312449604,0.8935654842446875,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
550,000550,east_plateau_safe,apollo15rille_east_plateau_safe_03,550,1814333427958,scans/000550.npy,poses/000550.npy,transforms/000550.npz,global_dem,-362.1053544780325,1397.033708965433,8.077637306486656,0.03831889277077661,-0.017821043148477017,-0.4561913088859601,0.8888776983223488,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
551,000551,east_plateau_safe,apollo15rille_east_plateau_safe_03,551,1817416761452,scans/000551.npy,poses/000551.npy,transforms/000551.npz,global_dem,-361.51926435901623,1396.1949333523871,8.0552984404015,0.047433905250680995,-0.007630056958464509,-0.4627953165863431,0.885162302523795,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
552,000552,east_plateau_safe,apollo15rille_east_plateau_safe_03,552,1820516761614,scans/000552.npy,poses/000552.npy,transforms/000552.npz,global_dem,-360.93872843878097,1395.3445305418306,8.000488871203972,0.05997452274263487,-0.002991376993971003,-0.4664367460504502,0.8825139490225302,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
553,000553,east_plateau_safe,apollo15rille_east_plateau_safe_03,553,1823600095108,scans/000553.npy,poses/000553.npy,transforms/000553.npz,global_dem,-360.36829383708874,1394.4991020961277,7.940186137936123,0.06464983856794679,-0.008506605926943585,-0.46825809862224926,0.8811823812942574,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
554,000554,east_plateau_safe,apollo15rille_east_plateau_safe_03,554,1826650095267,scans/000554.npy,poses/000554.npy,transforms/000554.npz,global_dem,-359.803199811833,1393.6608147635066,7.878662701533819,0.07296620960093762,-0.009535574081251507,-0.4672985526636584,0.8810318199485551,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
555,000555,east_plateau_safe,apollo15rille_east_plateau_safe_03,555,1829766762096,scans/000555.npy,poses/000555.npy,transforms/000555.npz,global_dem,-359.2272415281873,1392.8068719137311,7.834961530777076,0.06456219205869808,-0.017912501367870086,-0.4653909980286328,0.8825656262314067,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
556,000556,east_plateau_safe,apollo15rille_east_plateau_safe_03,556,1832850095590,scans/000556.npy,poses/000556.npy,transforms/000556.npz,global_dem,-358.6494827078983,1391.9654107534927,7.805786727193471,0.05875430828498168,-0.01642357046763466,-0.46051132917327803,0.8855549182823778,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
557,000557,east_plateau_safe,apollo15rille_east_plateau_safe_03,557,1835916762417,scans/000557.npy,poses/000557.npy,transforms/000557.npz,global_dem,-358.06226343892274,1391.1383233728964,7.771607040782258,0.05052371130036619,-0.011327592439957658,-0.45535949460144043,0.8888007487183347,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
558,000558,east_plateau_safe,apollo15rille_east_plateau_safe_03,558,1838966762576,scans/000558.npy,poses/000558.npy,transforms/000558.npz,global_dem,-357.4695815240266,1390.3264032288366,7.742066026229226,0.031995851340646274,-0.011984082649853026,-0.4531540116746796,0.8907772386871889,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
559,000559,east_plateau_safe,apollo15rille_east_plateau_safe_03,559,1842033429402,scans/000559.npy,poses/000559.npy,transforms/000559.npz,global_dem,-356.87763203068886,1389.505785575021,7.7442632929363056,0.024116873288849445,-0.020809953630352717,-0.45457721409461016,0.8901375616603623,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
560,000560,east_plateau_safe,apollo15rille_east_plateau_safe_03,560,1845100096229,scans/000560.npy,poses/000560.npy,transforms/000560.npz,global_dem,-356.28794083800415,1388.6816583996504,7.757324817459582,0.02003207508816845,-0.020856226454992886,-0.45646865430617173,0.8892694200418864,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
561,000561,east_plateau_safe,apollo15rille_east_plateau_safe_03,561,1848183429723,scans/000561.npy,poses/000561.npy,transforms/000561.npz,global_dem,-355.6957777212748,1387.851671849376,7.774414662302745,0.019365956475690397,-0.019509205188217103,-0.4567609904129628,0.8891646350815327,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
562,000562,east_plateau_safe,apollo15rille_east_plateau_safe_03,562,1851266763217,scans/000562.npy,poses/000562.npy,transforms/000562.npz,global_dem,-355.1003492237778,1387.024187740622,7.785523061831093,0.022092359206195407,-0.02220003315742535,-0.4566558250948466,0.8890919770189464,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
563,000563,east_plateau_safe,apollo15rille_east_plateau_safe_03,563,1854350096711,scans/000563.npy,poses/000563.npy,transforms/000563.npz,global_dem,-354.50958991556416,1386.1921565125485,7.791870719176393,0.029572822479203356,-0.021955535934577088,-0.45939856256344347,0.887466260388011,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
564,000564,east_plateau_safe,apollo15rille_east_plateau_safe_03,564,1857433430206,scans/000564.npy,poses/000564.npy,transforms/000564.npz,global_dem,-353.92212650562004,1385.3556086827873,7.795776970276378,0.03734583060971304,-0.02199261575786411,-0.459928477025624,0.886897632091262,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
565,000565,east_plateau_safe,apollo15rille_east_plateau_safe_03,565,1860533430367,scans/000565.npy,poses/000565.npy,transforms/000565.npz,global_dem,-353.3313977146529,1384.5146663218936,7.796265252632177,0.04111287440212623,-0.01914912806976885,-0.46024276479530235,0.8866338815464581,-670.6,1844.9,-58.85502029060547,included,os1_rev7_128ch20hz1024res_rtx
