resolution,site,truth_x_m,truth_y_m,truth_z_m,darces_status,darces_available,darces_source,darces_x_m,darces_y_m,darces_z_m,darces_heading_deg,darces_xy_error_m,darces_z_error_m,darces_heading_error_deg,ransac_status,ransac_available,ransac_source,ransac_x_m,ransac_y_m,ransac_z_m,ransac_heading_deg,ransac_xy_error_m,ransac_z_error_m,ransac_heading_error_deg,moga_status,moga_available,moga_source,moga_x_m,moga_y_m,moga_z_m,moga_heading_deg,moga_xy_error_m,moga_z_error_m,moga_heading_error_deg,darces_to_ransac_error_reduction_m,darces_to_ransac_result,ransac_to_moga_error_reduction_m,ransac_to_moga_result,darces_to_moga_error_reduction_m,darces_to_moga_result,best_available_stage
0p25m,26,-312.87744140625,-352.31488037109375,5.095863342285156,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,27,-355.8419494628906,-339.0829162597656,6.069794654846191,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,28,-390.8143615722656,-362.02740478515625,6.942140579223633,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,1,-0.005049131810665131,-0.0011176990810781717,-0.49565547704696655,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,2,12.267229080200195,-0.6570590734481812,-0.8115395307540894,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,3,23.901281356811523,-10.196999549865723,-0.5373302102088928,solution,True,,21.078462617775386,-9.524559348098325,-0.03548252582550049,-43.07203560410413,2.9018065852855432,0.5018476843833923,2.3538385602182643,solution,True,darces,21.078462617775386,-9.524559348098325,-0.03548252582550049,-43.07203560410413,2.9018065852855432,0.5018476843833923,2.3538385602182643,solution,True,darces,20.26278109527558,-11.785334505744865,-0.03548252582550049,-40.77682151796156,3.97007456923226,0.5018476843833923,0.05862447407569583,0.0,unchanged,-1.0682679839467166,worsened,-1.0682679839467166,worsened,DARCES
0p5m,4,36.56502151489258,-34.223609924316406,-2.5595836639404297,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,5,19.5212345123291,-46.497894287109375,-2.1845808029174805,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,6,-0.9627990126609802,-59.02731704711914,-0.45432978868484497,solution,True,,-2.5490631902504255,-57.470541068743245,0.02948176860809326,-151.92763073717032,2.222562819798745,0.48381155729293823,2.6706144947134476,solution,True,darces,-2.5490631902504255,-57.470541068743245,0.02948176860809326,-151.92763073717032,2.222562819798745,0.48381155729293823,2.6706144947134476,solution,True,darces,-2.336885871317508,-60.45891561509524,0.02948176860809326,-149.29675792331116,1.9843359481105494,0.48381155729293823,0.039741680854283756,0.0,unchanged,0.23822687168819545,improved,0.23822687168819545,improved,MOGA
0p5m,7,-8.252805709838867,-83.77835845947266,-1.3806068897247314,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,8,-11.781176567077637,-93.33480834960938,-2.9016098976135254,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,9,-18.610734939575195,-138.35015869140625,-2.200972080230713,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,10,-23.69623565673828,-150.10791015625,-0.596463680267334,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,11,-26.17138671875,-156.74221801757812,-0.03909933567047119,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,12,-27.199756622314453,-174.37538146972656,1.2406376600265503,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,13,-30.75284194946289,-198.97962951660156,2.7760562896728516,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,14,-50.64036178588867,-224.77685546875,3.8478145599365234,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,15,-16.422508239746094,6.153733253479004,0.1715155839920044,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,16,-178.57537841796875,-323.9828796386719,6.217787742614746,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,17,-102.15924835205078,-266.02862548828125,3.638662815093994,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,18,-131.5979461669922,-290.22393798828125,5.277122974395752,solution,True,,890.0251051700117,593.0945434229814,-15.860376358032227,-137.70442918972896,1350.54255713244,21.13749933242798,1.4193998508196728,solution,True,ransac,887.8113911954161,588.0453483922443,-15.452794432640076,-140.2656809833943,1345.5676632934599,20.729917407035828,1.1418519428456761,solution,True,ransac,887.9232209204648,588.363189947324,-15.452794432640076,-139.1358153942036,1345.8598558221083,20.729917407035828,0.011986353654973837,4.974893838980051,improved,-0.2921925286484566,worsened,4.682701310331595,improved,RANSAC
0p5m,19,-162.78665161132812,-310.0521240234375,5.476531028747559,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,20,-194.00518798828125,-337.96356201171875,6.880199909210205,solution,True,,-190.51039558494875,-335.63909215302226,7.445396423339844,-138.68713849204354,4.1972293321164855,0.5651965141296387,1.6671312998892063,solution,True,darces,-190.51039558494875,-335.63909215302226,7.445396423339844,-138.68713849204354,4.1972293321164855,0.5651965141296387,1.6671312998892063,solution,True,darces,-187.30499505639798,-335.7956949046959,7.445396423339844,-137.12097581394912,7.04217531151917,0.5651965141296387,0.10096862179478082,0.0,unchanged,-2.8449459794026843,worsened,-2.8449459794026843,worsened,DARCES
0p5m,21,-211.0142364501953,-352.2628173828125,5.4391608238220215,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,22,-236.06866455078125,-371.45111083984375,5.889065742492676,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,23,-252.51278686523438,-377.9277648925781,6.394556045532227,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,24,-279.89703369140625,-394.0205078125,5.653914928436279,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,25,-301.57952880859375,-399.9701232910156,3.864340305328369,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p5m,26,-312.87744140625,-352.31488037109375,5.095863342285156,solution,True,,-312.08200042034485,-353.96018055908314,5.636096902191639,95.41513447104738,1.8274952997629508,0.5402335599064827,0.7725102667152726,solution,True,darces,-312.08200042034485,-353.96018055908314,5.636096902191639,95.41513447104738,1.8274952997629508,0.5402335599064827,0.7725102667152726,solution,True,darces,-312.84509833167584,-356.21063895902216,5.636096902191639,94.63182784395717,3.8958928437382476,0.5402335599064827,0.010796360374953504,0.0,unchanged,-2.068397543975297,worsened,-2.068397543975297,worsened,DARCES
0p5m,27,-355.8419494628906,-339.0829162597656,6.069794654846191,solution,True,,-362.2363636489216,-307.26742468732687,6.741978406906128,163.16618925813157,32.45171854892181,0.6721837520599365,2.069454705452813,solution,True,darces,-362.2363636489216,-307.26742468732687,6.741978406906128,163.16618925813157,32.45171854892181,0.6721837520599365,2.069454705452813,solution,True,darces,-360.81203615961675,-308.8527695749525,6.741978406906128,165.2187119803165,30.63598424007774,0.6721837520599365,0.016931983267895467,0.0,unchanged,1.8157343088440712,improved,1.8157343088440712,improved,MOGA
0p5m,28,-390.8143615722656,-362.02740478515625,6.942140579223633,solution,True,,-140.07878935703695,-160.0125517330429,2.781571924686432,-142.50690391759372,321.991192469243,4.160568654537201,3.6913590143932424,solution,True,darces,-140.07878935703695,-160.0125517330429,2.781571924686432,-142.50690391759372,321.991192469243,4.160568654537201,3.6913590143932424,solution,True,darces,-141.15875718636545,-157.7225835114764,2.781571924686432,-146.1384304527647,322.5963124354638,4.160568654537201,0.05983247922225874,0.0,unchanged,-0.6051199662207978,worsened,-0.6051199662207978,worsened,DARCES
1m,1,-0.005049131810665131,-0.0011176990810781717,-0.49565547704696655,solution,True,,-2.9155591443369566,2.8831386547785343,0.08491510152816772,0.928127314781967,4.097560646017986,0.5805705785751343,1.2003311920203146,solution,True,darces,-2.9155591443369566,2.8831386547785343,0.08491510152816772,0.928127314781967,4.097560646017986,0.5805705785751343,1.2003311920203146,solution,True,darces,-4.865813172108663,3.2317141195951584,0.08491510152816772,-0.35161278443838484,5.837656089844589,0.5805705785751343,0.07940890720001371,0.0,unchanged,-1.7400954438266023,worsened,-1.7400954438266023,worsened,DARCES
1m,2,12.267229080200195,-0.6570590734481812,-0.8115395307540894,solution,True,,-758.8949655976437,-343.82489942984995,13.665531635284424,2.850042654660341,844.0706707114197,14.477071166038513,4.781917403225606,solution,True,darces,-758.8949655976437,-343.82489942984995,13.665531635284424,2.850042654660341,844.0706707114197,14.477071166038513,4.781917403225606,solution,True,darces,-754.2513987484907,-341.7316380687562,13.665531635284424,-1.5278534789297973,838.977160145141,14.477071166038513,0.40402126963546386,0.0,unchanged,5.09351056627861,improved,5.09351056627861,improved,MOGA
1m,3,23.901281356811523,-10.196999549865723,-0.5373302102088928,solution,True,,20.070381418614737,-10.6801872302199,0.007704436779022217,-42.03836177419846,3.8612516974320896,0.545034646987915,1.320164730312598,solution,True,darces,20.070381418614737,-10.6801872302199,0.007704436779022217,-42.03836177419846,3.8612516974320896,0.545034646987915,1.320164730312598,solution,True,darces,21.620811180790366,-9.841897589820375,0.007704436779022217,-40.76157604597411,2.3079518248330095,0.545034646987915,0.043379002088250185,0.0,unchanged,1.55329987259908,improved,1.55329987259908,improved,MOGA
1m,4,36.56502151489258,-34.223609924316406,-2.5595836639404297,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,5,19.5212345123291,-46.497894287109375,-2.1845808029174805,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,6,-0.9627990126609802,-59.02731704711914,-0.45432978868484497,solution,True,,-1.1364103930787195,-56.72613982060858,0.11265134811401367,-150.6797854152964,2.307716953879177,0.5669811367988586,1.422769172839537,solution,True,darces,-1.1364103930787195,-56.72613982060858,0.11265134811401367,-150.6797854152964,2.307716953879177,0.5669811367988586,1.422769172839537,solution,True,darces,0.1969204122768646,-59.80126634277442,0.11265134811401367,-149.18774886615014,1.3942548751298904,0.5669811367988586,0.06926737630673994,0.0,unchanged,0.9134620787492866,improved,0.9134620787492866,improved,MOGA
1m,7,-8.252805709838867,-83.77835845947266,-1.3806068897247314,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,8,-11.781176567077637,-93.33480834960938,-2.9016098976135254,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,9,-18.610734939575195,-138.35015869140625,-2.200972080230713,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,10,-23.69623565673828,-150.10791015625,-0.596463680267334,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,11,-26.17138671875,-156.74221801757812,-0.03909933567047119,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,12,-27.199756622314453,-174.37538146972656,1.2406376600265503,solution,True,,-223.82968355023542,-254.74542132265907,6.036197900772095,-100.28179955450268,212.4209770000164,4.795560240745544,4.570522717304613,solution,True,darces,-223.82968355023542,-254.74542132265907,6.036197900772095,-100.28179955450268,212.4209770000164,4.795560240745544,4.570522717304613,solution,True,darces,-216.55091370427948,-257.57114517453084,6.036197900772095,-95.92885130443672,206.82213563036387,4.795560240745544,0.2175744672386595,0.0,unchanged,5.5988413696525186,improved,5.5988413696525186,improved,MOGA
1m,13,-30.75284194946289,-198.97962951660156,2.7760562896728516,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,14,-50.64036178588867,-224.77685546875,3.8478145599365234,solution,True,,-433.85065369584845,188.58071375584797,12.48390194773674,-128.10865654114923,563.6617849925475,8.636087387800217,3.832304824970663,solution,True,darces,-433.85065369584845,188.58071375584797,12.48390194773674,-128.10865654114923,563.6617849925475,8.636087387800217,3.832304824970663,solution,True,darces,-433.8855324781322,190.28404375098762,12.48390194773674,-131.50430063730494,564.9357582239099,8.636087387800217,0.4366607288149681,0.0,unchanged,-1.2739732313624472,worsened,-1.2739732313624472,worsened,DARCES
1m,15,-16.422508239746094,6.153733253479004,0.1715155839920044,solution,True,,-497.1080273785436,510.91000238389455,12.139117658138275,148.98043385328276,697.0204154371605,11.96760207414627,0.5315256450906531,solution,True,darces,-497.1080273785436,510.91000238389455,12.139117658138275,148.98043385328276,697.0204154371605,11.96760207414627,0.5315256450906531,solution,True,darces,-494.5663499106865,510.12509015412354,12.139117658138275,148.55470092209748,694.70041161937,11.96760207414627,0.1057927139053654,0.0,unchanged,2.320003817790507,improved,2.320003817790507,improved,MOGA
1m,16,-178.57537841796875,-323.9828796386719,6.217787742614746,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,17,-102.15924835205078,-266.02862548828125,3.638662815093994,solution,True,,-345.2786558790213,-364.2232714921689,8.108587265014648,-142.89942979444226,262.200752897649,4.469924449920654,0.12116030192197513,solution,True,ransac,-347.59605337732773,-362.78598149127015,8.108587265014648,-126.96516118555297,263.82041467957885,4.469924449920654,16.05542891081126,solution,True,ransac,-346.61417861505066,-360.5561582343962,8.108587265014648,-142.95433687082513,262.0947679312885,4.469924449920654,0.06625322553910057,-1.6196617819298353,worsened,1.7256467482903304,improved,0.10598496636049504,improved,MOGA
1m,18,-131.5979461669922,-290.22393798828125,5.277122974395752,solution,True,,936.1826009831475,664.891645326566,-17.246506452560425,-140.83312013059435,1432.6203524880948,22.523629426956177,1.709291090045724,solution,True,darces,936.1826009831475,664.891645326566,-17.246506452560425,-140.83312013059435,1432.6203524880948,22.523629426956177,1.709291090045724,solution,True,darces,937.0962265544556,666.851544351958,-17.246506452560425,-139.20369820067373,1434.608209130835,22.523629426956177,0.07986916012508771,0.0,unchanged,-1.9878566427400983,worsened,-1.9878566427400983,worsened,DARCES
1m,19,-162.78665161132812,-310.0521240234375,5.476531028747559,solution,True,,705.7969009411148,120.01505192212987,-12.67282086610794,-165.09765945053147,969.2240007296652,18.1493518948555,2.0182284760243476,solution,True,darces,705.7969009411148,120.01505192212987,-12.67282086610794,-165.09765945053147,969.2240007296652,18.1493518948555,2.0182284760243476,solution,True,darces,705.5422106879477,121.69515069425258,-12.67282086610794,-163.11497937148852,969.7426062250266,18.1493518948555,0.03554839698139241,0.0,unchanged,-0.5186054953613848,worsened,-0.5186054953613848,worsened,DARCES
1m,20,-194.00518798828125,-337.96356201171875,6.880199909210205,solution,True,,-191.84975000831372,-338.7325203129709,7.454341173171997,-140.88513126156715,2.2884950851052985,0.574141263961792,3.865124069412815,solution,True,darces,-191.84975000831372,-338.7325203129709,7.454341173171997,-140.88513126156715,2.2884950851052985,0.574141263961792,3.865124069412815,solution,True,darces,-188.10100797486558,-334.94820400657824,7.454341173171997,-137.19967312454656,6.629609756990378,0.574141263961792,0.17966593239223808,0.0,unchanged,-4.34111467188508,worsened,-4.34111467188508,worsened,DARCES
1m,21,-211.0142364501953,-352.2628173828125,5.4391608238220215,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,22,-236.06866455078125,-371.45111083984375,5.889065742492676,solution,True,,-235.90411990268242,-371.6641356711308,6.460026979446411,-154.7702088094138,0.2691737727989852,0.5709612369537354,0.15168675309737978,solution,True,darces,-235.90411990268242,-371.6641356711308,6.460026979446411,-154.7702088094138,0.2691737727989852,0.5709612369537354,0.15168675309737978,solution,True,darces,-232.5335369884187,-372.18286664701645,6.460026979446411,-154.67653078816608,3.610068343329034,0.5709612369537354,0.05800873184966009,0.0,unchanged,-3.340894570530049,worsened,-3.340894570530049,worsened,DARCES
1m,23,-252.51278686523438,-377.9277648925781,6.394556045532227,solution,True,,-406.2621861159126,-131.1433038236311,9.569019973278046,-156.91056076174635,290.76012105348127,3.174463927745819,2.0317149721884107,solution,True,darces,-406.2621861159126,-131.1433038236311,9.569019973278046,-156.91056076174635,290.76012105348127,3.174463927745819,2.0317149721884107,solution,True,darces,-405.2577085169565,-128.25239758958807,9.569019973278046,-159.04130946657952,292.6923301493801,3.174463927745819,0.09903373264475257,0.0,unchanged,-1.932209095898827,worsened,-1.932209095898827,worsened,DARCES
1m,24,-279.89703369140625,-394.0205078125,5.653914928436279,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,25,-301.57952880859375,-399.9701232910156,3.864340305328369,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,feature_pose_unavailable,False,none,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
1m,26,-312.87744140625,-352.31488037109375,5.095863342285156,solution,True,,-312.5101494939811,-353.7603625372522,5.658276028931141,95.07557186591626,1.4914161194986113,0.5624126866459846,0.4329476615841372,solution,True,darces,-312.5101494939811,-353.7603625372522,5.658276028931141,95.07557186591626,1.4914161194986113,0.5624126866459846,0.4329476615841372,solution,True,darces,-314.2318107587055,-356.43455778744277,5.658276028931141,94.73335266829773,4.336595249460896,0.5624126866459846,0.09072846396560008,0.0,unchanged,-2.8451791299622853,worsened,-2.8451791299622853,worsened,DARCES
1m,27,-355.8419494628906,-339.0829162597656,6.069794654846191,solution,True,,-357.3971993340792,-343.2197861572765,6.645580887794495,168.4438353023956,4.419558203119789,0.5757862329483032,3.2081913388112184,solution,True,darces,-357.3971993340792,-343.2197861572765,6.645580887794495,168.4438353023956,4.419558203119789,0.5757862329483032,3.2081913388112184,solution,True,darces,-362.488730373158,-340.9224882881913,6.645580887794495,165.51447302852773,6.896645685901271,0.5757862329483032,0.2788290649433477,0.0,unchanged,-2.4770874827814824,worsened,-2.4770874827814824,worsened,DARCES
