cluster_size,consensus_count,consensus_xy_rmse_m,consensus_z_rmse_m,correspondence_count,correspondence_global_indices,correspondence_local_indices,correspondence_xy_rmse_m,correspondence_z_rmse_m,estimated_heading_deg,estimated_x_m,estimated_y_m,estimated_z_m,evaluated_hypothesis_count,fitness,fitness_reference,fitness_reference_point_count,fitness_reference_spacing_m,heading_error_deg,heading_measurement_deg,local_feature_count,overlap,runtime_s,site,status,truth_x_m,truth_y_m,truth_z_m,xy_error_m,z_error_m
2,0,inf,inf,4,"[431, 419, 392, 418]","[7, 4, 2, 5]",4.001274303925604,0.2604043937201019,-166.8604388369671,-160.90257291059405,-315.82019182799326,5.961707353591919,294,-0.26907059503243413,raw_lidar_xy_decimated,791,2.5,3.7810078624599726,-163.07943097450712,11,1.0,84.77179542000522,19,solution,-162.78665161132812,-310.0521240234375,5.476531028747559,6.067978143377946,0.48517632484436035
5,0,inf,inf,9,"[431, 421, 444, 422, 441, 409, 388, 426, 419]","[7, 2, 10, 5, 8, 1, 4, 3, 11]",11.8293394771269,0.7361786433446602,-139.91924239920587,-191.72043953386847,-337.6412173463392,7.3809075355529785,511,-0.11321291098610253,raw_lidar_xy_decimated,1477,2.5,2.8992352070515324,-137.02000719215434,13,1.0,165.83173885699944,20,solution,-194.00518798828125,-337.96356201171875,6.880199909210205,2.307375475131915,0.5007076263427734
2,0,inf,inf,5,"[409, 421, 444, 441, 426]","[0, 1, 6, 5, 4]",7.211027585820891,0.26225136830369367,-139.32506043473845,-209.3186372651199,-351.143968610201,6.030748724937439,46,-0.09691062744051449,raw_lidar_xy_decimated,1023,2.5,0.18249340237233014,-139.50755383711078,8,1.0,15.620214960974408,21,solution,-211.0142364501953,-352.2628173828125,5.4391608238220215,2.0314721687492296,0.5915879011154175
5,0,inf,inf,7,"[409, 441, 421, 426, 430, 422, 388]","[0, 6, 2, 3, 5, 4, 1]",7.139346672928339,0.5584554164772395,-154.08416499755432,-233.65727000035378,-369.80913205845195,6.4810426235198975,45,-0.08824951080291271,raw_lidar_xy_decimated,1251,2.5,0.5343570587620832,-154.6185220563164,7,1.0,8.959120133979013,22,solution,-236.06866455078125,-371.45111083984375,5.889065742492676,2.917347767471718,0.5919768810272217
5,0,inf,inf,8,"[422, 409, 441, 430, 426, 388, 421, 459]","[3, 2, 7, 6, 4, 1, 5, 11]",4.907124934079973,0.2863506904923993,-159.92701239656543,-248.7244257392058,-381.1313968526248,6.716468572616577,878,-0.20274277471853733,raw_lidar_xy_decimated,1292,2.5,0.9847366626306666,-158.94227573393476,15,1.0,293.37954317202093,23,solution,-252.51278686523438,-377.9277648925781,6.394556045532227,4.9613443497339444,0.3219125270843506
,,,,,,,,,,,,,,,raw_lidar_xy_decimated,2324,2.5,,-138.21486385709562,3,,0.011716717999661341,24,no_solution,,,,,
,,,,,,,,,,,,,,,raw_lidar_xy_decimated,1858,2.5,,116.45158980740251,4,,1.697401951008942,25,no_solution,,,,,
,,,,,,,,,,,,,,,raw_lidar_xy_decimated,1174,2.5,,94.64262420433211,10,,45.99100960002397,26,no_solution,,,,,
5,0,inf,inf,8,"[426, 441, 444, 422, 459, 430, 388, 409]","[2, 6, 7, 3, 10, 5, 1, 8]",8.427270973848527,0.7964657625877064,164.40564190604732,-356.79124933531773,-338.9383296485736,6.637357831001282,675,-0.10085188823174428,raw_lidar_xy_decimated,1244,2.5,0.8300020575370581,165.23564396358438,13,1.0,170.79472582202288,27,solution,-355.8419494628906,-339.0829162597656,6.069794654846191,0.9602476430203384,0.5675631761550903
2,0,inf,inf,7,"[495, 444, 422, 503, 426, 471, 430]","[12, 8, 5, 15, 2, 11, 9]",12.75932371242153,0.6212023884692173,-149.36458244969722,-409.9470752704799,-306.78131119504036,7.754443883895874,1382,-0.5304186548090994,raw_lidar_xy_decimated,1524,2.5,3.1663195177102637,-146.19826293198696,17,1.0,445.4154034930107,28,solution,-390.8143615722656,-362.02740478515625,6.942140579223633,58.46530244876597,0.8123033046722412
