cluster_size,consensus_count,consensus_xy_rmse_m,consensus_z_rmse_m,correspondence_count,correspondence_global_indices,correspondence_local_indices,correspondence_xy_rmse_m,correspondence_z_rmse_m,estimated_heading_deg,estimated_x_m,estimated_y_m,estimated_z_m,evaluated_hypothesis_count,feature_count_npz,fitness,fitness_reference,fitness_reference_point_count,fitness_reference_spacing_m,heading_error_deg,heading_measurement_deg,local_feature_count,log10_hypotheses,median_abs_elevation_angle_deg,median_feature_range_m,median_sigma_z_m,moga_delta_error_m,moga_xy_error_m,overlap,profile,ransac_delta_error_m,ransac_xy_error_m,runtime_s,selected_fraction,site,status,terrain_mae_m,truth_x_m,truth_y_m,truth_z_m,xy_error_m,z_error_m
4,0,inf,inf,5,"[950, 930, 968, 962, 856]","[3, 1, 7, 5, 0]",5.134301871406013,0.44536981653249624,95.41513447104738,-312.08200042034485,-353.96018055908314,5.636096902191639,562,8,-0.06110935772336524,raw_lidar_xy_decimated,13663,0.25,0.7725102667152726,94.64262420433211,8,2.749736315569061,1.4965303758569317,35.62743234222544,0.5168986365430653,2.068397543596515,3.8958928433594657,1.0,0p5m,0.0,1.8274952997629508,213.36904802299978,0.625,26,solution,0.06110935772336524,-312.87744140625,-352.31488037109375,5.095863342285156,1.8274952997629508,0.5402335599064827
4,0,inf,inf,5,"[1024, 968, 985, 939, 1016]","[4, 1, 2, 0, 3]",5.867489695437897,0.25614006558471475,163.16618925813157,-362.2363636489216,-307.26742468732687,6.741978406906128,197,5,-0.31767129069721034,raw_lidar_xy_decimated,14858,0.25,2.069454705452813,165.23564396358438,5,2.294466226161593,1.9129406527666144,39.59955807834224,0.5271510265907657,-1.8157343106938697,30.63598423822794,1.0,0p5m,0.0,32.45171854892181,79.22446450900134,1.0,27,solution,0.31767129069721034,-355.8419494628906,-339.0829162597656,6.069794654846191,32.45171854892181,0.6721837520599365
2,0,inf,inf,4,"[853, 798, 839, 820]","[2, 0, 3, 1]",5.858820361620379,0.4189739808129459,-142.50690391759372,-140.07878935703695,-160.0125517330429,2.781571924686432,48,4,-0.3084782015864349,raw_lidar_xy_decimated,14076,0.25,3.6913590143932424,-146.19826293198696,4,1.6812412373755872,1.2859029177308146,47.19438217962787,0.517769670401907,0.6051199663576199,322.5963124356006,1.0,0p5m,0.0,321.991192469243,27.986650030999954,1.0,28,solution,0.3084782015864349,-390.8143615722656,-362.02740478515625,6.942140579223633,321.991192469243,4.160568654537201
6,0,inf,inf,6,"[180, 213, 215, 243, 199, 222]","[0, 3, 9, 10, 4, 8]",9.573971331546716,1.0523286055137884,2.161079488226367,296.82673985242803,704.909306021473,-3.4238667488098145,774,16,-0.5744265044545519,raw_lidar_xy_decimated,614,5.0,2.4332833654647175,-0.27220387723835904,16,2.8887409606828927,0.8466515323583694,86.03115884645044,0.5054380799323213,0.7196807272054002,765.5777175036222,1.0,10m,0.0,764.8580367764168,201.29430180499912,0.375,1,solution,0.5744265044545519,-0.005049131810665131,-0.0011176990810781717,-0.49565547704696655,764.8580367764168,2.928211271762848
3,0,inf,inf,3,"[57, 70, 60]","[2, 4, 0]",6.249730417378576,0.63950849045434,-3.0848123304975914,707.6332997973682,669.6923165721663,-14.51198935508728,384,12,-0.5875377509701198,raw_lidar_xy_decimated,547,5.0,1.152937581932349,-1.9318747485652559,12,2.584331224367531,0.720628295447969,87.46427842267951,0.504318725135102,-1.9128081569297137,963.9558463365779,1.0,10m,0.0,965.8686544935076,57.72194080599729,0.25,2,solution,0.5875377509701198,12.267229080200195,-0.6570590734481812,-0.8115395307540894,965.8686544935076,13.700449824333191
4,0,inf,inf,4,"[236, 217, 260, 249]","[1, 0, 12, 4]",4.848376886885995,0.22864711249470346,-41.726501579787204,23.53040615169821,-9.91169333065928,-0.3265777826309204,554,14,-0.33148537333611416,raw_lidar_xy_decimated,935,5.0,1.0083045359013454,-40.71819704388585,14,2.74350976472843,0.7303446010481042,89.65937934842586,0.5045976276108001,1.0432010656351005,1.51111992236746,1.0,10m,0.0,0.4679188567323595,116.78125368499968,0.2857142857142857,3,solution,0.33148537333611416,23.901281356811523,-10.196999549865723,-0.5373302102088928,0.4679188567323595,0.2107524275779724
5,0,inf,inf,4,"[302, 369, 332, 326]","[2, 6, 3, 5]",11.202631761924193,1.272727262710584,-63.43494882292201,-547.485291572496,-542.9693035591749,7.182891130447388,98,9,-0.9536902227462609,raw_lidar_xy_decimated,465,5.0,1.356386114137166,-64.79133493705918,9,1.9912260756924949,1.6213074733080108,79.05694150420949,0.5196430635591947,4.665744338726995,779.2217132715665,1.0,10m,0.0,774.5559689328395,35.38347664200046,0.4444444444444444,4,solution,0.9536902227462609,36.56502151489258,-34.223609924316406,-2.5595836639404297,774.5559689328395,9.742474794387817
2,0,inf,inf,4,"[57, 70, 99, 60]","[2, 3, 9, 1]",12.718695553539357,0.8750585701912393,-147.01801191498907,682.255179086151,624.9015332888766,-15.234854221343994,203,10,-0.615348694652035,raw_lidar_xy_decimated,493,5.0,0.32754622218166674,-147.34555813717074,10,2.307496037913213,1.032006650203525,109.46415330799057,0.5080923775425633,-4.554066745646196,938.8405869596519,1.0,10m,0.0,943.3946537052981,64.58403591400202,0.4,5,solution,0.615348694652035,19.5212345123291,-46.497894287109375,-2.1845808029174805,943.3946537052981,13.050273418426514
8,0,inf,inf,5,"[217, 260, 234, 236, 249]","[1, 22, 3, 2, 17]",6.849126761195031,0.4302606979447372,-150.1177190155725,3.000972370844785,-64.54525311110983,-0.23602092266082764,1513,23,-0.3557645761575899,raw_lidar_xy_decimated,1102,5.0,0.8607027731156336,-149.25701624245687,23,3.179838928023187,1.1218620421751242,101.24228365658294,0.5094968525180388,0.5537308352186994,7.347779847920055,1.0,10m,0.7324241137772258,7.526473126478582,250.88868992800053,0.21739130434782608,6,solution,0.3557645761575899,-0.9627990126609802,-59.02731704711914,-0.45432978868484497,6.794049012701356,0.21830886602401733
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,525,5.0,,-109.2759993649763,3,0.0,0.939853222876636,105.11898020814318,0.5066834361193375,nan,,,10m,nan,nan,0.7949540049994539,0.0,7,no_solution,nan,,,,,
