checkpoint_signature,cluster_size,correspondence_count,evaluated_hypothesis_count,generated_hypotheses_per_s,generated_hypothesis_count,heading_error_deg,hypothesis_cap,local_feature_count,resolution,runtime_s,screened_hypothesis_count,site,status,xy_error_m
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,,,,44.458232383171534,914,,100000,4,0p5m,20.55862212700049,25,390,no_solution,
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,2,6,2068,400.45609343995886,100000,1.3804113239801268,100000,9,0p5m,249.71526626299965,2068,423,solution,603.29884359689
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,7,851,167.76810986282103,41808,1.5542441513988479,100000,7,0p5m,249.2011147660014,851,461,solution,0.6268321459160062
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,2,5,123,124.18054447234198,6282,0.4747606110217646,100000,5,0p5m,50.587634534000244,123,484,solution,0.6681676309519894
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,6,6,1400,190.31326951071756,66665,0.29685959023908026,100000,7,0p5m,350.2908660619996,1400,490,solution,1.2856423129273633
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,,,,,,,100000,2,0p5m,,,538,skipped_insufficient_features,
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,2,4,425,224.21622476886003,19357,2.957783817043179,100000,5,0p5m,86.33184337999955,425,568,solution,3.3961657649322783
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,7,6,2392,354.76721400301034,91028,1.6670860147918631,100000,6,0p5m,256.5851533259993,2392,580,solution,1.1196563451541512
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,6,6,619,149.44821274692143,24143,1.187240791006019,100000,6,0p5m,161.54759937400013,619,591,solution,1.0997459071134628
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,11,2884,466.2259404489515,100000,1.428740789924376,100000,11,0p5m,214.48827987500044,2884,672,solution,0.5816622254108147
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,,,,112.08886339760286,991,,100000,3,0p5m,8.841199472999506,26,682,no_solution,
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,8,2585,312.2493138896383,100000,1.5075070765538499,100000,8,0p5m,320.2569086680014,2585,724,solution,0.6956808240129345
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,2,6,2444,446.8832940445056,95479,1.7988040089117305,100000,6,0p5m,213.65533523500017,2444,821,solution,2.5509480667671336
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,3,10,2304,496.09230901036034,100000,2.953599202725968,100000,14,0p5m,201.5753886599996,2304,871,solution,3.409922987040805
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,3,4,86,78.10991776108092,2834,0.566600580868112,100000,5,0p5m,36.282204375998845,86,941,solution,0.5439422933951125
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,8,2953,179.2670307614641,100000,0.2982430620302239,100000,9,0p5m,557.8270559580014,2953,975,solution,0.5398871191188737
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,8,2787,111.7673217632252,100000,0.0674483409881077,100000,11,0p5m,894.7159010560008,2787,991,solution,0.801524000881114
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,7,7,1993,218.9390443023184,100000,2.41071303322974,100000,8,0p5m,456.74813425200045,1993,1053,solution,2.6430585921435714
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,7,9,1775,246.95347723178512,100000,0.6406846518091243,100000,11,0p5m,404.9345695430002,1775,1084,solution,2.2101360814363127
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,12,1739,222.95878107805746,100000,0.07970036830644744,100000,13,0p5m,448.5133956890004,1739,1093,solution,1.235829041768134
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,8,1895,170.83938174593854,100000,0.33886910928271163,100000,9,0p5m,585.3451293139988,1895,1096,solution,0.9313391492387818
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,2,3,204,156.85754834702087,7895,0.10215381393211942,100000,4,0p5m,50.33229247300005,204,1109,solution,69.1488116428071
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,7,5,856,168.843101503785,30457,1.033114476492642,100000,6,0p5m,180.3864044710008,856,1170,solution,0.4269867314673374
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,4,5,164,79.67531648496059,5576,2.791756550607886,100000,5,0p5m,69.98403327400047,164,1188,solution,1.2587475747108223
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,5,170,73.83841573621481,6104,0.16941302627077448,100000,5,0p5m,82.66699575199891,170,1229,solution,1.4882752065757485
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,8,2802,181.82345299975708,100000,0.013497509783547912,100000,9,0p5m,549.9840551380003,2802,1269,solution,1.349086553923613
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,,,,76.1689074509991,531,,100000,3,0p5m,6.971348516999569,20,1286,no_solution,
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,5,249,101.72750078026172,10062,1.7992857586734203,100000,5,0p5m,98.91130641000018,249,1310,solution,1.6586648860326132
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,4,4,114,121.12593425740947,5102,1.9483225839981628,100000,4,0p5m,42.12145013600093,114,1313,solution,1.0264583275736885
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,5,257,105.98376319078142,10524,1.5393229514561426,100000,5,0p5m,99.29822911699921,257,1315,solution,1.3981760540900863
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,4,4,111,115.02159848334946,4767,2.3117660378766516,100000,4,0p5m,41.444390122000186,111,1325,solution,1.5534433494237523
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,3,4,111,124.37667042869899,5390,3.694656766838591,100000,4,0p5m,43.336101388000316,111,1326,solution,1.6553686714385736
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,6,841,84.91878795716063,31964,0.4910020427539621,100000,8,0p5m,376.40669125099885,841,1332,solution,1.4635972703781177
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,,,,29.525729529671786,399,,100000,4,0p5m,13.51363730400044,8,1388,no_solution,
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,5,5,247,91.37041001544321,8416,0.9168472216032626,100000,6,0p5m,92.10859400299887,247,1390,solution,0.8469359920374064
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,7,7,445,92.6048093980514,14718,0.9439488456067693,100000,7,0p5m,158.9334300850005,445,1406,solution,1.2446108397104176
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,2,4,69,64.13453333399634,1610,2.9627802887476378,100000,4,0p5m,25.103480391999256,69,1428,solution,4.473420002125782
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,5,206,144.47013798219174,8097,0.17828357427006836,100000,5,0p5m,56.046184443999664,206,1474,solution,0.8744749925959326
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,11,2779,251.77985132729222,100000,0.46247982372921115,100000,11,0p5m,397.17236892799883,2779,1483,solution,0.8026538502176116
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,8,1324,102.07244675449783,44462,1.019029975989497,100000,8,0p5m,435.5925757999994,1324,1510,solution,0.5442587749994683
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,11,2896,212.9328930012235,100000,0.42090024017591077,100000,12,0p5m,469.63152846199955,2896,1546,solution,0.5728796962540673
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,,,,86.37603783692508,4649,,100000,5,0p5m,53.82279757699871,127,1611,no_solution,
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,,,,37.51877621634876,773,,100000,4,0p5m,20.603017420999095,23,1630,no_solution,
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,2,5,78,49.5958622931281,2651,0.5321940241355492,100000,5,0p5m,53.45203969499926,78,1641,solution,166.78295652759832
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,6,436,78.11671926355037,16904,0.17848408954529305,100000,7,0p5m,216.39413635599885,436,1696,solution,0.4459048062804288
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,,,,33.92628563867814,180,,100000,3,0p5m,5.305620601000555,8,1873,no_solution,
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,,,,62.571867948823304,442,,100000,3,0p5m,7.0638773379996564,14,1895,no_solution,
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,,,,44.90532558647388,712,,100000,4,0p5m,15.855580395000288,22,1900,no_solution,
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,4,4,160,177.99506737300536,7021,1.5873350055734363,100000,4,0p5m,39.444913298000756,160,1916,solution,2.0851092804235662
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,3,5,1157,643.9930885219162,100000,2.855725749192686,100000,7,0p5m,155.2811696000008,1157,1925,solution,1.1976518532313298
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,7,2083,116.8735684530559,72115,2.2138766550909565,100000,9,0p5m,617.0342957309986,2083,2013,solution,1.307180185543563
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,7,944,106.56794596441419,31337,1.9719387325341415,100000,7,0p5m,294.05652625100083,944,2016,solution,1.9244707941950476
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,12,2364,177.63828071664864,100000,4.659023505883397,100000,14,0p5m,562.941724028,2364,2039,solution,2.0582240785099617
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,13,2836,245.5872337094688,100000,0.6920846376528402,100000,16,0p5m,407.18728937800006,2836,2045,solution,1.1058974959997425
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,8,2956,238.4198385736371,100000,0.04898701076339762,100000,9,0p5m,419.42818432499917,2956,2059,solution,1.0977987141374455
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,4,4,86,66.08697580039124,3550,0.08443291913118856,100000,5,0p5m,53.7170895929994,86,2063,solution,1.576362600393632
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,3,6,390,82.62155304324487,13413,3.097981646207188,100000,6,0p5m,162.34262738899997,390,2079,solution,1.390953819815328
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,6,954,210.75049008896812,40698,1.6376762773258235,100000,6,0p5m,193.10987121699873,954,2108,solution,1.4538683595134645
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,7,1808,182.6520899545557,74925,0.8376476170963087,100000,8,0p5m,410.2060919129999,1808,2109,solution,0.895074453748222
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,6,12,2554,635.151932279797,100000,1.8537343892388378,100000,14,0p5m,157.44264469299924,2554,2161,solution,1.6360283808458747
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,9,2587,497.7198002310955,100000,0.05945076615023481,100000,9,0p5m,200.9162584120004,2587,2218,solution,1.051056252628081
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,5,6,2288,444.91806628508635,100000,1.9624088928283925,100000,8,0p5m,224.7604841829998,2288,2224,solution,1.6965839071862725
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,3,8,2559,453.9550713577992,100000,3.5446050400304614,100000,9,0p5m,220.28611708400058,2559,2237,solution,9.450096841762976
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,3,9,2733,544.0173526536298,100000,2.1937313907194493,100000,11,0p5m,183.81766594799956,2733,2249,solution,17.769678618016393
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,5,11,2762,468.9130309110779,100000,4.49768086538009,100000,11,0p5m,213.25916195100035,2762,2261,solution,1024.199682496314
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,4,10,2730,434.7150096516737,100000,2.203635010284131,100000,10,0p5m,230.0357654549989,2730,2265,solution,0.8284423746099998
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,3,10,2533,521.3559958038174,100000,0.63757668524471,100000,11,0p5m,191.80751886399958,2533,2305,solution,5.338423374004129
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,6,10,2616,337.2360928588489,100000,0.7352255452271379,100000,11,0p5m,296.52816563099987,2616,2312,solution,1.7576413711576901
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,11,2730,353.855915871001,100000,1.867550353727296,100000,12,0p5m,282.60089916500147,2730,2314,solution,2.7647147555033693
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,14,2664,306.567781322726,100000,2.031887594103239,100000,15,0p5m,326.19213789700007,2664,2315,solution,0.6129431612328265
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,5,5,1757,291.9087213839501,67111,1.2316515154293768,100000,6,0p5m,229.90405932999965,1757,2384,solution,2.5939234498331047
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,2,5,1142,370.5248387204892,43297,1.5170331623299376,100000,5,0p5m,116.8531646880001,1142,2428,solution,441.974980984066
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,2,4,1065,384.66303058660435,41028,4.919984429540989,100000,5,0p5m,106.65958706099991,1065,2429,solution,2.9834140138968643
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,6,6,2393,367.6224193708196,91657,0.15885390034003422,100000,6,0p5m,249.32374950600024,2393,2452,solution,2.2172754763062406
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,2,4,108,194.47377166911014,7199,2.5298083420730677,100000,4,0p5m,37.017845328000476,108,2472,solution,686.9526711692824
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,3,6,490,170.2942389653597,21054,0.7866894894382881,100000,6,0p5m,123.63307254500069,490,2505,solution,33.848215034528174
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,,,,128.0988069973536,2191,,100000,4,0p5m,17.103984426999887,49,2509,no_solution,
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,,,,100.79855473283442,5340,,100000,6,0p5m,52.97695005800051,80,2516,no_solution,
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,2,4,829,218.36701632494513,44983,3.3747864326081185,100000,6,0p5m,205.9972277729994,829,2540,solution,3.6938264599549524
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,2,4,132,155.35830804344832,8003,0.697679162688928,100000,5,0p5m,51.513176866999856,132,2542,solution,0.9070253680298306
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,2,4,39,61.539219055801276,1799,3.0166570195536053,100000,4,0p5m,29.233390147001046,39,2628,solution,411.81442081662743
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,,,,,,,100000,2,0p5m,,,2655,skipped_insufficient_features,
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,8,1767,177.28699608852395,68878,0.4885162910817371,100000,8,0p5m,388.5112925350004,1767,2709,solution,1.5580821494229535
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,8,9,2759,227.2454735118534,100000,0.9656741593731226,100000,9,0p5m,440.0527696090012,2759,2712,solution,1.611051032604376
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,,,,0.0,0,,100000,4,0p5m,0.053247253999870736,0,2733,no_solution,
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,7,9,2829,233.19231871393433,100000,0.4610531094525072,100000,9,0p5m,428.8305916400004,2829,2754,solution,0.8275357842736984
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,7,6,910,90.46687758903775,32816,1.0630063729864219,100000,8,0p5m,362.7404954670001,910,2826,solution,1.1408159689677326
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,6,8,3020,265.4026503470059,100000,2.3699411250678395,100000,8,0p5m,376.78598864500054,3020,2865,solution,3.513098352144888
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,2,4,188,116.46682848048354,6029,1.3118163586705123,100000,5,0p5m,51.76581245200032,188,2883,solution,1085.36901728367
77103dfd4e4b63f63a0b6ffcefbb1bccc28400cd235c3624a45d8cb443501570,3,6,1076,209.02984998509834,38778,0.1228788808047625,100000,6,0p5m,185.51417418500023,1076,2891,solution,2.0317142553809937
