cluster_size,consensus_count,consensus_xy_rmse_m,consensus_z_rmse_m,correspondence_count,correspondence_global_indices,correspondence_local_indices,correspondence_xy_rmse_m,correspondence_z_rmse_m,estimated_heading_deg,estimated_x_m,estimated_y_m,estimated_z_m,evaluated_hypothesis_count,fitness,fitness_reference,fitness_reference_point_count,fitness_reference_spacing_m,heading_error_deg,heading_measurement_deg,local_feature_count,overlap,runtime_s,site,status,truth_x_m,truth_y_m,truth_z_m,xy_error_m,z_error_m
5,0,inf,inf,8,"[26, 43, 44, 50, 34, 47, 16, 46]","[3, 5, 6, 8, 4, 7, 2, 9]",7.399942799514337,0.3881493166237527,-36.70515995546222,4.018962283180764,-7.060174984946785,1779.2642450779676,179,-0.20521162380765542,raw_lidar_xy_decimated,12490,0.25,3.011723984484348,-39.71688393994657,10,0.999759807846277,52.72643976699328,12,solution,8.534244537353516,-6.865278720855713,0.2811279296875,4.519486518245632,1778.9831171482801
4,0,inf,inf,13,"[44, 36, 27, 47, 34, 51, 50, 48, 46, 29, 53, 35, 12]","[3, 8, 2, 13, 6, 11, 9, 10, 5, 1, 12, 4, 0]",9.536123059659797,0.49530230046764256,-40.54117670805412,9.491874826136844,-17.787929403553356,1779.158580482006,832,-0.2850717820483816,raw_lidar_xy_decimated,17780,0.25,0.6991530515057036,-39.84202365654841,15,0.9944319460067491,138.98959778599965,17,solution,12.359783172607422,-10.166851043701172,0.103271484375,8.142833269247435,1779.055308997631
3,0,inf,inf,4,"[39, 34, 24, 47]","[2, 0, 1, 3]",4.20439492665569,0.4628785266876822,-38.23278298318593,19.718896451020946,-17.62919497661415,1779.192521482706,23,-0.33043316986461996,raw_lidar_xy_decimated,19086,0.25,0.7898119535557839,-39.02259493674172,6,0.9951273184533166,9.133734383009141,18,solution,13.143409729003906,-10.803790092468262,0.2095947265625,9.477509032649083,1778.9829267561436
,,,,,,,,,,,,,,,raw_lidar_xy_decimated,20325,0.25,,-38.27391643548647,6,,2.971439865010325,20,no_solution,,,,,
5,0,inf,inf,8,"[31, 42, 53, 40, 50, 51, 47, 35]","[0, 2, 7, 3, 5, 6, 4, 1]",9.073668565613593,0.3133207018492385,-41.10511179305972,8.024908924733886,-6.188627889860207,1779.4077159762383,138,-0.3010549467463844,raw_lidar_xy_decimated,22250,0.25,1.8379744290890017,-39.267137363970704,9,0.992808988764045,36.302146262998576,22,solution,16.350055694580078,-13.349465370178223,0.2919921875,10.981150311283775,1779.1157237887383
4,0,inf,inf,7,"[26, 40, 42, 23, 47, 21, 35]","[0, 4, 3, 1, 6, 5, 2]",7.10218376405348,0.47871396055687904,-42.13867317667127,9.754458123341312,-9.759566279287736,1779.3516844511032,44,-0.25796954091668395,raw_lidar_xy_decimated,19178,0.25,2.745664119660944,-39.39300905701032,7,0.995098550422359,17.482204455998726,23,solution,17.130788803100586,-13.996265411376953,0.2733154296875,8.506460711306637,1779.0783690214157
4,0,inf,inf,8,"[39, 43, 51, 53, 44, 29, 49, 12]","[1, 3, 6, 5, 4, 2, 7, 0]",10.008115503915484,0.8500853065283739,-42.72325401255627,19.564374851239613,-15.878274779142423,1779.1019817143679,68,-0.315151699347121,raw_lidar_xy_decimated,19155,0.25,3.9472072240144485,-38.77604678854181,8,0.9972330984077264,16.265270304997102,30,solution,22.628347396850586,-18.482574462890625,0.127685546875,4.021231727099145,1778.9742961674929
3,0,inf,inf,6,"[44, 34, 46, 26, 48, 35]","[3, 1, 4, 0, 5, 2]",6.959138017816096,0.32141247365757253,-34.18679721605797,28.20034658172275,-36.477310514118756,1778.754776827991,38,-0.39603779607163747,raw_lidar_xy_decimated,18807,0.25,2.228711298959979,-36.41550851501793,7,0.999361939703302,14.177713285011123,38,solution,28.903059005737305,-23.614961624145508,-0.0653076171875,12.881530332932513,1778.8200844451785
4,0,inf,inf,5,"[39, 31, 37, 51, 50]","[2, 1, 0, 4, 3]",6.7150169719687405,0.5663660376680649,-38.272201679954385,18.718892287653453,-16.16732892532012,1779.1237860321999,91,-0.4844757444129397,raw_lidar_xy_decimated,17516,0.25,2.44108032128878,-40.713282001243165,9,0.9967458323818223,26.566562311010784,43,solution,32.84788513183594,-26.799724578857422,-0.2008056640625,17.682654668468725,1779.3245916962624
2,0,inf,inf,4,"[53, 34, 17, 24]","[3, 2, 0, 1]",4.653814997266787,0.3325449322852763,-39.57045243002183,31.295376223139176,-28.18980563306425,1778.3976621031761,12,-0.5185571001039364,raw_lidar_xy_decimated,18309,0.25,0.5950200215551149,-40.165472451576946,5,0.9997269102627123,3.018323121999856,44,solution,33.61085510253906,-27.452526092529297,-0.2303466796875,2.430025424113581,1778.6280087828636
