checkpoint_signature,cluster_size,correspondence_count,evaluated_hypothesis_count,generated_hypotheses_per_s,generated_hypothesis_count,heading_error_deg,hypothesis_cap,local_feature_count,resolution,runtime_s,screened_hypothesis_count,site,status,xy_error_m
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,0,0p25m,,,144,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,0,0p25m,,,150,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,2,0p25m,,,156,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,157,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,2,0p25m,,,162,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,166,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,167,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,2,0p25m,,,169,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,0.0,0,,100000,3,0p25m,0.22053008200600743,0,176,no_solution,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,0.0,0,,100000,3,0p25m,0.001029495004331693,0,180,no_solution,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,182,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,183,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,2,0p25m,,,189,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,190,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,191,skipped_insufficient_features,
abab6cb1541be4b2e60ae5db420e498c676108423e185e573edab9e27b02ef6f,,,,,,,100000,1,0p25m,,,196,skipped_insufficient_features,
