cluster_size,consensus_count,consensus_xy_rmse_m,consensus_z_rmse_m,correspondence_count,correspondence_global_indices,correspondence_local_indices,correspondence_xy_rmse_m,correspondence_z_rmse_m,estimated_heading_deg,estimated_x_m,estimated_y_m,estimated_z_m,evaluated_hypothesis_count,fitness,fitness_reference,fitness_reference_point_count,fitness_reference_spacing_m,heading_error_deg,heading_measurement_deg,local_feature_count,overlap,runtime_s,site,status,truth_x_m,truth_y_m,truth_z_m,xy_error_m,z_error_m
3,0,inf,inf,6,"[469, 524, 520, 499, 478, 519]","[2, 4, 3, 5, 0, 6]",11.18715009889831,1.278300933449912,-2.1512617696160907,-443.6703201866643,-160.23802687180677,8.585423707962036,614,-0.48494494069210864,raw_lidar_xy_decimated,3512,1.0,1.8790578923777446,-0.27220387723835904,8,1.0,53.469557182001154,1,solution,-0.005049131810665131,-0.0011176990810781717,-0.49565547704696655,471.7146805023192,9.081079185009003
3,0,inf,inf,5,"[552, 492, 469, 540, 551]","[3, 1, 0, 6, 2]",11.610472682285813,0.41620977813799437,-6.787022285373401,-451.5119730686876,-116.7658757276946,9.31932806968689,234,-0.521158947944157,raw_lidar_xy_decimated,3285,1.0,4.855147536808147,-1.9318747485652559,7,1.0,25.266077550000773,2,solution,12.267229080200195,-0.6570590734481812,-0.8115395307540894,478.0924655866356,10.130867600440979
4,0,inf,inf,5,"[364, 358, 330, 313, 374]","[7, 3, 1, 0, 9]",5.545241180442602,0.31887276465673653,-41.59882514541464,20.38057955288404,-10.045953509451394,-0.03912770748138428,1777,-0.20778149444576632,raw_lidar_xy_decimated,6395,1.0,0.8806281015287709,-40.71819704388585,11,1.0,168.35567058300148,3,solution,23.901281356811523,-10.196999549865723,-0.5373302102088928,3.5239404220989723,0.49820250272750854
2,0,inf,inf,4,"[463, 565, 511, 451]","[1, 3, 2, 0]",12.082364643519853,1.1372284869209859,-67.6068772779156,-525.888327994853,-551.914501196137,7.416910409927368,45,-0.7169634308985885,raw_lidar_xy_decimated,3816,1.0,2.815542340856439,-64.79133493705918,4,1.0,3.5261780779983383,4,solution,36.56502151489258,-34.223609924316406,-2.5595836639404297,764.4328808211641,9.976494073867798
,,,,,,,,,,,,,,,raw_lidar_xy_decimated,3797,1.0,,-147.34555813717074,3,,0.012077100000169594,5,no_solution,,,,,
4,0,inf,inf,5,"[330, 364, 313, 355, 358]","[1, 4, 0, 3, 5]",7.419282327607084,0.3543381785920999,-149.751968103109,-1.1790415280377715,-56.57092364246468,0.08658981323242188,1253,-0.119166124257051,raw_lidar_xy_decimated,8078,1.0,0.4949518606521224,-149.25701624245687,10,1.0,117.77583603600215,6,solution,-0.9627990126609802,-59.02731704711914,-0.45432978868484497,2.4658932223205503,0.5409196019172668
,,,,,,,,,,,,,,,raw_lidar_xy_decimated,5861,1.0,,-109.2759993649763,3,,0.012173696999525419,7,no_solution,,,,,
,,,,,,,,,,,,,,,,,,,-114.39735521942477,2,,,8,skipped_insufficient_features,,,,,
,,,,,,,,,,,,,,,,,,,-104.79089921902104,1,,,9,skipped_insufficient_features,,,,,
,,,,,,,,,,,,,,,,,,,-111.72540843703277,1,,,10,skipped_insufficient_features,,,,,
2,0,inf,inf,4,"[444, 445, 433, 413]","[2, 3, 5, 0]",7.228709217576493,1.6412978483889835,-113.51435388013638,-310.99742854628903,-348.57275675272604,6.951306581497192,39,-1.1589806580569084,raw_lidar_xy_decimated,5926,1.0,2.9759466340325957,-110.5384072461038,6,1.0,11.692683984998439,11,solution,-26.17138671875,-156.74221801757812,-0.03909933567047119,343.40184870579844,6.990405917167664
4,0,inf,inf,5,"[389, 403, 355, 300, 364]","[7, 8, 2, 0, 6]",10.161991952315473,0.5529958323704127,-96.8259181078475,-24.1240813355014,-173.15199051777893,1.7334662675857544,861,-0.19844356138158195,raw_lidar_xy_decimated,5412,1.0,1.1146412706494289,-95.71127683719807,9,1.0,77.07083198799955,12,solution,-27.199756622314453,-174.37538146972656,1.2406376600265503,3.3100549680058022,0.4928286075592041
3,0,inf,inf,4,"[355, 403, 389, 300]","[1, 4, 3, 0]",6.130203365328938,1.1384011333099961,-99.2174194347655,-27.775137589652402,-199.92960624838324,3.33257257938385,113,-0.18148203318664569,raw_lidar_xy_decimated,4026,1.0,0.5761648106642383,-99.79358424542976,6,1.0,14.462743048003176,13,solution,-30.75284194946289,-198.97962951660156,2.7760562896728516,3.1255685955296166,0.5565162897109985
2,0,inf,inf,4,"[569, 528, 499, 548]","[8, 7, 2, 6]",14.939040975923463,1.143101119414405,-134.4995453152127,-499.73401969655345,-451.716451693178,11.12787115573883,468,-1.605753966940999,raw_lidar_xy_decimated,4456,1.0,2.558583949092821,-131.9409613661199,10,1.0,131.49109656200017,14,solution,-50.64036178588867,-224.77685546875,3.8478145599365234,503.1766031028148,7.280056595802307
3,0,inf,inf,5,"[520, 519, 492, 425, 491]","[4, 3, 2, 0, 1]",9.113581686900597,0.6243570753377176,147.80590035928773,-377.4870007812814,-77.33429900359624,8.821160674095154,199,-0.5194698826334703,raw_lidar_xy_decimated,4115,1.0,0.6430078489043751,148.4489082081921,6,1.0,18.365123071002017,15,solution,-16.422508239746094,6.153733253479004,0.1715155839920044,370.59117542709356,8.64964509010315
2,0,inf,inf,4,"[403, 401, 400, 355]","[2, 3, 1, 0]",7.9560422607157975,0.7936230639723325,-139.71234166950032,-104.95633240335943,-217.89992666666956,4.016835451126099,54,-0.43428187189660755,raw_lidar_xy_decimated,2558,1.0,1.3173330147348565,-138.39500865476546,4,1.0,3.0943577629950596,16,solution,-178.57537841796875,-323.9828796386719,6.217787742614746,129.12535323228053,2.2009522914886475
,,,,,,,,,,,,,,,raw_lidar_xy_decimated,3723,1.0,,-143.02059009636423,8,,47.54833262700413,17,no_solution,,,,,
,,,,,,,,,,,,,,,raw_lidar_xy_decimated,3489,1.0,,-139.12382904054863,7,,20.868027618998894,18,no_solution,,,,,
,,,,,,,,,,,,,,,raw_lidar_xy_decimated,2749,1.0,,-163.07943097450712,4,,2.005701665999368,19,no_solution,,,,,
5,0,inf,inf,7,"[444, 455, 447, 470, 433, 475, 413]","[0, 5, 2, 7, 1, 8, 4]",7.814268541806795,0.7279698993412242,-136.0195701623404,-189.5139823835214,-338.9839628275452,7.454330921173096,965,-0.13537417954191525,raw_lidar_xy_decimated,4937,1.0,1.000437029813952,-137.02000719215434,10,1.0,90.44886554800178,20,solution,-194.00518798828125,-337.96356201171875,6.880199909210205,4.60566451331027,0.5741310119628906
4,0,inf,inf,6,"[475, 454, 470, 433, 447, 413]","[7, 5, 6, 0, 1, 3]",7.18762516909341,0.7775386459816708,-142.37267435910337,-205.95795355351038,-353.9814834229933,5.657572004944086,111,-0.39609210337922085,raw_lidar_xy_decimated,4144,1.0,2.865120521992594,-139.50755383711078,8,1.0,20.334263218996057,21,solution,-211.0142364501953,-352.2628173828125,5.4391608238220215,5.3403941510884065,0.2184111811220646
2,0,inf,inf,4,"[162, 152, 186, 179]","[1, 3, 2, 0]",5.5393369815558495,0.868806911563568,-156.91243075727206,703.8429458074786,-211.1671601314731,-11.359063148498535,42,-0.6223375304813936,raw_lidar_xy_decimated,4668,1.0,2.2939087009556545,-154.6185220563164,6,1.0,8.130868252002983,22,solution,-236.06866455078125,-371.45111083984375,5.889065742492676,953.4803512086344,17.24812889099121
5,0,inf,inf,6,"[454, 470, 446, 413, 433, 447]","[5, 6, 3, 1, 2, 4]",5.666971331981721,0.35999766407581063,-159.1886782440187,-247.32801311892032,-383.6196243771105,6.830154776573181,1166,-0.3176150733549016,raw_lidar_xy_decimated,3721,1.0,0.2464025100839251,-158.94227573393476,10,1.0,109.26248810700054,23,solution,-252.51278686523438,-377.9277648925781,6.394556045532227,7.699294980199706,0.4355987310409546
,,,,,,,,,,,,,,,,,,,-138.21486385709562,2,,,24,skipped_insufficient_features,,,,,
,,,,,,,,,,,,,,,raw_lidar_xy_decimated,6538,1.0,,116.45158980740251,3,,0.4683301089971792,25,no_solution,,,,,
2,0,inf,inf,5,"[400, 403, 402, 409, 374]","[5, 2, 1, 4, 7]",5.070714048743945,1.1566203137986757,93.52076946053198,-121.9065038965554,-67.04208863562697,2.395030915737152,158,-0.4603397325199177,raw_lidar_xy_decimated,3304,1.0,1.121854743800128,94.64262420433211,8,1.0,23.395580511001754,26,solution,-312.87744140625,-352.31488037109375,5.095863342285156,343.29355466987533,2.700832426548004
