estimated_heading_deg,estimated_x_m,estimated_y_m,estimated_z_m,heading_error_deg,initial_heading_deg,initial_source,initial_x_m,initial_y_m,moga_final_cost,moga_initial_cost,site,status,truth_x_m,truth_y_m,truth_z_m,xy_error_m,z_error_m
-0.2091020857834512,-4.799038218217327,3.463741336273059,0.02179408073425293,0.0631017914549199,2.178680075276599,darces,-6.53244020934175,-2.741623189545244,1.469839566848523,8.6685800274742,1,solution,-0.005049131810665131,-0.0011176990810781717,-0.49565547704696655,5.915029965728102,0.5174495577812195
-2.2493629555115335,-464.18663043601236,-130.75654540402329,9.35206413269043,0.31748820694627267,-3.2171617598154767,darces,-463.39783057974097,-127.58265779427748,2.775894724038462,8.500389230244606,2,solution,12.267229080200195,-0.6570590734481812,-0.8115395307540894,493.89690887003366,10.163603663444519
-40.76583553967459,22.9902225318853,-8.964319403820264,-0.02145916223526001,0.04763849578872694,-41.891143203698725,darces,23.62341780562359,-11.1796319410134,1.087689246691333,4.081557659347244,3,solution,23.901281356811523,-10.196999549865723,-0.5373302102088928,1.532817185750017,0.5158710479736328
-64.94101301269659,556.284399385207,382.4284568509084,-11.850525140762329,0.14967807563739668,-66.90317808183917,darces,558.0547840667725,382.14644603681035,2.524732952635833,9.499147735386149,4,solution,36.56502151489258,-34.223609924316406,-2.5595836639404297,666.113486188332,9.2909414768219
,,,,,,none,,,,,5,feature_pose_unavailable,19.5212345123291,-46.497894287109375,-2.1845808029174805,,
-149.39620927369097,-3.433949138441526,-56.19701570110752,0.12604427337646484,0.1391930312340966,-149.8305282837463,darces,-2.867990964822873,-55.85791015383166,2.194098189135172,6.472769723052746,6,solution,-0.9627990126609802,-59.02731704711914,-0.45432978868484497,3.757284744783181,0.5803740620613098
,,,,,,none,,,,,7,feature_pose_unavailable,-8.252805709838867,-83.77835845947266,-1.3806068897247314,,
,,,,,,none,,,,,8,feature_pose_unavailable,-11.781176567077637,-93.33480834960938,-2.9016098976135254,,
,,,,,,none,,,,,9,feature_pose_unavailable,-18.610734939575195,-138.35015869140625,-2.200972080230713,,
-111.75619477646067,-276.927897700651,457.161776402011,6.980513215065002,0.030786339427881365,-112.94893728092327,darces,-279.04374953027656,457.9005215437965,0.34189794910911053,1.701652898276554,10,solution,-23.69623565673828,-150.10791015625,-0.596463680267334,657.9534534251576,7.576976895332336
-110.7127399778707,-326.76855509165273,-204.73915262943686,7.127267360687256,0.17433273176687572,-111.76088436319351,darces,-327.77544986119216,-203.19305308785647,2.3327370217212438,7.100750097273764,11,solution,-26.17138671875,-156.74221801757812,-0.03909933567047119,304.4049332155152,7.166366696357727
-95.67587186449262,-25.397511224067735,-179.00591731756919,1.7954351902008057,0.03540497270544281,-95.66431025947723,darces,-23.571626042861006,-173.86341868718682,2.20896059475186,8.364199031315032,12,solution,-27.199756622314453,-174.37538146972656,1.2406376600265503,4.968898340040483,0.5547975301742554
-99.76268664174337,-30.896530488977085,-202.22731013577368,3.3723573684692383,0.030897603686385302,-98.57261603575826,darces,-29.27574735848152,-200.42570380381068,0.17853519495920392,1.3035091667796994,13,solution,-30.75284194946289,-198.97962951660156,2.7760562896728516,3.250857702289335,0.5963010787963867
-131.46283588865916,-319.1794567707702,179.74852018694992,10.128382682800293,0.478125477460733,-128.31413149177382,darces,-317.369712178225,181.66704134836866,3.210250042098387,13.357372899321128,14,solution,-50.64036178588867,-224.77685546875,3.8478145599365234,485.5450803835668,6.2805681228637695
148.54331966977188,-17.910168315519197,12.234644334039963,0.46675026416778564,0.09441146157975988,151.56172087489716,darces,-18.33653182015741,7.874190967704255,0.6807496030375042,7.0807533586732685,15,solution,-16.422508239746094,6.153733253479004,0.1715155839920044,6.260240576107143,0.29523468017578125
-138.42505393755366,-157.67629898072727,-232.6833220423812,4.743400901556015,0.030045282788178126,-140.16040817574256,ransac,-160.24377037361825,-234.34290794901705,1.2720719032008059,5.233090665864254,16,solution,-178.57537841796875,-323.9828796386719,6.217787742614746,93.66098834948586,1.474386841058731
,,,,,,none,,,,,17,feature_pose_unavailable,-102.15924835205078,-266.02862548828125,3.638662815093994,,
-139.11522346592463,-132.49508525715055,-292.6720478502087,5.814154148101807,0.008605574624000177,-138.81407483429035,darces,-127.40661375857346,-290.6432326458093,1.5346123389098734,5.98356537693092,18,solution,-131.5979461669922,-290.22393798828125,5.277122974395752,2.6073167132430495,0.5370311737060547
-163.13678701094682,-156.8749261192967,-314.4399357773978,5.961707353591919,0.057356036439690866,-166.8604388369671,darces,-160.90257291059405,-315.82019182799326,0.27371196438382495,7.71726164329005,19,solution,-162.78665161132812,-310.0521240234375,5.476531028747559,7.362159349085457,0.48517632484436035
-137.23614077076948,-185.13768993008273,-329.8366503124591,7.3809075355529785,0.21613357861514707,-139.91924239920587,darces,-191.72043953386847,-337.6412173463392,2.8932893149233476,15.397444190112656,20,solution,-194.00518798828125,-337.96356201171875,6.880199909210205,12.028267355680041,0.5007076263427734
-139.59530999163312,-205.6524035184516,-351.7543585811349,6.030748724937439,0.08775615452231471,-139.32506043473845,darces,-209.3186372651199,-351.143968610201,0.5458508406292757,2.3277149806644823,21,solution,-211.0142364501953,-352.2628173828125,5.4391608238220215,5.3858873680141945,0.5915879011154175
-154.62299044082042,-230.7638724448614,-373.2566966872958,6.4810426235198975,0.004468384504006265,-154.08416499755432,darces,-233.65727000035378,-369.80913205845195,0.5940572559458133,3.3142522568023867,22,solution,-236.06866455078125,-371.45111083984375,5.889065742492676,5.6036559083823825,0.5919768810272217
-158.96238560172188,-247.89051656001524,-381.7253002659371,6.716468572616577,0.020109867787116476,-159.92701239656543,darces,-248.7244257392058,-381.1313968526248,0.5399978776655555,2.197199822469884,23,solution,-252.51278686523438,-377.9277648925781,6.394556045532227,5.982195055865641,0.3219125270843506
,,,,,,none,,,,,24,feature_pose_unavailable,-279.89703369140625,-394.0205078125,5.653914928436279,,
,,,,,,none,,,,,25,feature_pose_unavailable,-301.57952880859375,-399.9701232910156,3.864340305328369,,
94.66908664446818,-204.19597620178223,-168.33480995259993,3.884653277695179,0.026462440136050352,95.35250521049755,ransac,-203.8710747626328,-168.2849416511404,3.737675742205201,11.251608450990377,26,solution,-312.87744140625,-352.31488037109375,5.095863342285156,213.68277232894533,1.2112100645899773
165.35798318930793,-360.10397573211,-339.4892657794294,6.637357831001282,0.12233922572353781,164.40564190604732,darces,-356.79124933531773,-338.9383296485736,1.1969782888854916,5.394684316943322,27,solution,-355.8419494628906,-339.0829162597656,6.069794654846191,4.2813535069702855,0.5675631761550903
-146.32239178445212,-254.63046878655967,-172.95901071054723,5.146777153015137,0.12412885246517083,-147.7813339954634,darces,-253.42976081904442,-171.83326548549417,5.470064170548063,17.637360190376675,28,solution,-390.8143615722656,-362.02740478515625,6.942140579223633,233.00839103392886,1.795363426208496
