resolution,site,truth_x_m,truth_y_m,truth_z_m,darces_status,darces_available,darces_source,darces_x_m,darces_y_m,darces_z_m,darces_heading_deg,darces_xy_error_m,darces_z_error_m,darces_heading_error_deg,ransac_status,ransac_available,ransac_source,ransac_x_m,ransac_y_m,ransac_z_m,ransac_heading_deg,ransac_xy_error_m,ransac_z_error_m,ransac_heading_error_deg,moga_status,moga_available,moga_source,moga_x_m,moga_y_m,moga_z_m,moga_heading_deg,moga_xy_error_m,moga_z_error_m,moga_heading_error_deg,darces_to_ransac_error_reduction_m,darces_to_ransac_result,ransac_to_moga_error_reduction_m,ransac_to_moga_result,darces_to_moga_error_reduction_m,darces_to_moga_result,best_available_stage
0p25m,1,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,2,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,3,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,4,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,5,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,6,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,7,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,8,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,9,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,10,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,11,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,12,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,13,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,14,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,15,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,16,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,17,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,18,,,,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,19,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,20,,,,no_solution,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,21,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,22,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,23,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
0p25m,24,,,,skipped_insufficient_features,False,,,,,,,,,darces_unavailable,False,none,,,,,,,,stage_not_run,False,,,,,,,,,,not_comparable,,not_comparable,,not_comparable,none
