abs_elevation_angle_deg,darces_status,feature,profile,range_m,selected,sigma_z_m,site
0.5489138437206248,solution,0,0p25m,57.95930684540663,1,0.5022894782123006,10
1.5803160474337177,solution,1,0p25m,13.857534051915586,1,0.5186795054811373,10
0.9106955920607872,solution,2,0p25m,69.85900979830733,1,0.5062776419307037,10
1.351447025450449,solution,3,0p25m,53.3189108103307,1,0.5137256669633533,10
0.43968366228115635,no_solution,0,0p25m,55.05480224285616,0,0.5014701256417088,13
2.1381502170446476,no_solution,1,0p25m,10.944462069923766,0,0.53371128055119,13
1.415515332744842,no_solution,2,0p25m,56.75743343386838,0,0.5150389642718728,13
0.30692047261143257,no_solution,0,0p25m,53.679896143714736,0,0.5007168751813785,14
2.2799478426256115,no_solution,1,0p25m,10.789172813520043,0,0.5381710646169383,14
1.6513284090498928,no_solution,2,0p25m,55.187464609275175,0,0.520363263498502,14
0.4454201404143402,no_solution,0,0p25m,54.758846317284664,0,0.501508680320159,16
20.6405763361793,no_solution,1,0p25m,0.5303300858899106,0,1.9486575330560696,16
2.7018735222328787,no_solution,2,0p25m,10.74854641335283,0,0.5528798407046378,16
0.5559267573967107,no_solution,3,0p25m,57.21041207682392,0,0.5023482186562481,16
0.35979030694026526,no_solution,0,0p25m,50.25715123243656,0,0.5009848669570551,18
20.286109294394794,no_solution,1,0p25m,0.5303300858899106,0,1.9146181716482422,18
1.3169811122206776,no_solution,2,0p25m,62.71587717635782,0,0.5130430430419967,18
0.2304217615917059,solution,0,0p25m,44.77617949311888,1,0.5004041763666536,23
20.53166117091667,solution,1,0p25m,0.5303300858899106,1,1.938177117767117,23
3.1071766579907676,solution,2,0p25m,12.802587629069366,1,0.5689182465950485,23
1.6420719685075005,solution,3,0p25m,62.20354692459265,1,0.5201398968795972,23
0.47545265992630936,no_solution,0,0p25m,47.216588716255224,0,0.5017186343644029,24
21.142646041712325,no_solution,1,0p25m,0.5303300858899106,0,1.9972161070646144,24
3.1977236775246203,no_solution,2,0p25m,12.053267191927672,0,0.5727417778166259,24
0.7285209586977037,no_solution,0,0p25m,40.23563408224108,0,0.5040260639483192,30
22.387358631916154,no_solution,1,0p25m,0.5303300858899106,0,2.119384530769919,30
2.6456007430672854,no_solution,2,0p25m,10.162738312088923,0,0.5507974541674903,30
0.9994790668411576,no_solution,0,0p25m,37.20425042921843,0,0.5075520139564137,33
20.116638570244884,no_solution,1,0p25m,0.5303300858899106,0,1.898414477954684,33
1.9979445208516688,no_solution,2,0p25m,11.93864523302372,0,0.52955058358494,33
3.420295971393203,no_solution,0,0p25m,66.46733220161616,0,0.5824952128677471,36
1.0114713286428563,no_solution,1,0p25m,34.65950446847156,0,0.5077329760374518,36
21.24026698192017,no_solution,2,0p25m,0.5303300858899106,0,2.0067051111419105,36
1.5092098990219722,no_solution,3,0p25m,9.963997691689817,0,0.5170626794909625,36
1.1493544793283204,no_solution,4,0p25m,20.95008949861551,0,0.5099635373571993,36
1.4054786604618263,no_solution,0,0p25m,31.466748322634164,0,0.5148294296012355,39
21.27601487077192,no_solution,1,0p25m,0.5303300858899106,0,2.0101837849307675,39
1.241971888316625,no_solution,2,0p25m,12.063633366444787,0,0.5116155250601117,39
3.884078700927295,no_solution,0,0p25m,61.91450758909417,0,0.6043507800608965,41
1.4376538844744033,no_solution,1,0p25m,29.76207738045179,0,0.5155061219894713,41
0.8771602817087801,no_solution,2,0p25m,13.694204978749223,0,0.5058263625945879,41
22.08117117036569,no_solution,3,0p25m,0.5303300858899106,0,2.0890925909110267,41
0.7937743364414186,no_solution,4,0p25m,24.998124929682227,0,0.5047761187847263,41
1.4982635610455548,no_solution,0,0p25m,29.01346670082705,0,0.5168199664724309,43
0.5224158115135054,no_solution,1,0p25m,16.183517849960804,0,0.5020742044312743,43
21.359120293784045,no_solution,2,0p25m,0.5303300858899106,0,2.018278956143419,43
0.5754360422144891,no_solution,3,0p25m,26.377665742062923,0,0.502515515318804,43
4.878479440276235,no_solution,0,0p25m,52.25687753779401,0,0.6573611053464945,53
2.7714797757841967,no_solution,1,0p25m,20.406034646643135,0,0.5555054347064554,53
0.15265235445574055,no_solution,2,0p25m,23.93023714884581,0,0.5001774298818116,53
3.0561686831143624,skipped_insufficient_features,0,0p25m,19.31725265145124,0,0.5668020594093146,54
0.060399434219813676,skipped_insufficient_features,1,0p25m,25.60578547906703,0,0.5000277810554653,54
5.928815368762414,no_solution,0,0p25m,42.068768106518164,0,0.7208408753620092,61
4.315928227594748,no_solution,1,0p25m,10.684392823179051,0,0.6264126864088848,61
0.8508627075711938,no_solution,2,0p25m,32.276636286949106,0,0.5054840623740894,61
6.242747912766087,no_solution,0,0p25m,38.70279382680274,0,0.741048436238983,66
4.451010335288775,no_solution,1,0p25m,9.567196559076226,0,0.6336262580707038,66
0.39671162895073664,no_solution,2,0p25m,36.82942098377328,0,0.5011971233276874,66
6.452856885680547,no_solution,0,0p25m,35.79149689521242,0,0.7548527710045948,69
3.1876540217504683,no_solution,1,0p25m,7.986316422481644,0,0.572312370965488,69
0.7639874929616441,no_solution,2,0p25m,39.78575436007215,0,0.5044258921028408,69
3.7544335892000986,skipped_insufficient_features,0,0p25m,5.659615711335886,0,0.5980413611773386,70
0.7414099036757756,skipped_insufficient_features,1,0p25m,40.87366205761358,0,0.5041692035023578,70
6.086702772183629,skipped_insufficient_features,0,0p25m,35.9430973901805,0,0.7309395484331968,71
