checkpoint_signature,cluster_size,correspondence_count,evaluated_hypothesis_count,generated_hypotheses_per_s,generated_hypothesis_count,heading_error_deg,hypothesis_cap,local_feature_count,resolution,runtime_s,screened_hypothesis_count,site,status,xy_error_m
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,2,4,18,385.83829998026414,1037,2.7490529167253612,100000,8,10m,2.6876543879989185,18,821,solution,800.6623203574077
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,6,6,2906,710.4411541701618,100000,2.8084930591727186,100000,23,10m,140.75761153899657,2906,871,solution,10.39572780104569
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,45.767684833805916,2,,100000,3,10m,0.04369895499985432,0,941,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,2,6,30,267.1962763263556,1229,1.6796130804331142,100000,9,10m,4.599614997998287,30,975,solution,24.366620266824594
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,109.66579021415987,99,,100000,6,10m,0.9027427770015493,3,991,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,372.8109741427293,114,,100000,4,10m,0.3057849899996654,3,1053,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,4,4,58,482.28634183084387,3620,0.023505933225465014,100000,10,10m,7.505914403998759,58,1084,solution,6.571902519538901
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,4,6,735,539.9087012489942,26139,0.6076550329148631,100000,17,10m,48.41374095200081,735,1093,solution,8.489533063853163
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,656.7323851481921,591,,100000,5,10m,0.899909937998018,8,1096,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,164.49979013735856,9,,100000,3,10m,0.054711315999156795,0,1109,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,,,,100000,1,10m,,,1170,skipped_insufficient_features,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,83.53795026091112,21,,100000,4,10m,0.25138275399876875,1,1188,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,,,,100000,1,10m,,,1229,skipped_insufficient_features,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,,,,100000,1,10m,,,1269,skipped_insufficient_features,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,0.0,0,,100000,3,10m,0.00215338099951623,0,1286,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,,,,100000,2,10m,,,1310,skipped_insufficient_features,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,90.13922571072266,10,,100000,4,10m,0.11093949300266104,1,1313,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,,,,100000,2,10m,,,1315,skipped_insufficient_features,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,105.44808841954047,62,,100000,5,10m,0.5879670360009186,1,1325,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,119.28162246497946,127,,100000,7,10m,1.0647071810017223,1,1326,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,2,3,4,249.85812637893906,326,4.031133221417349,100000,6,10m,1.3047404329990968,4,1332,solution,364.2469312205997
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,,,,100000,1,10m,,,1388,skipped_insufficient_features,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,252.17891426357514,139,,100000,5,10m,0.5511959649993514,1,1390,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,5,6,102,447.89206230673324,3287,0.7288505449312765,100000,11,10m,7.338821731002099,102,1406,solution,307.0704418376917
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,72.22503215523616,19,,100000,5,10m,0.263066688003164,1,1428,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,3,3,11,530.751608622395,462,2.034263273739896,100000,6,10m,0.8704636830007075,11,1474,solution,1312.3305671418195
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,2,5,175,563.2001729345578,5735,3.564106910311864,100000,10,10m,10.182880396001565,175,1483,solution,306.1383139552567
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,27.901757686487098,1,,100000,5,10m,0.035840036001900444,0,1510,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,5,5,629,557.2391457687454,29536,1.092098679204497,100000,17,10m,53.00417284800278,629,1546,solution,286.20223002818454
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,50.58043891830259,9,,100000,4,10m,0.17793439899833174,2,1611,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,,,,100000,0,10m,,,1630,skipped_insufficient_features,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,3,2,18,746.1336008557076,498,1.5565543123556154,100000,5,10m,0.6674407899990911,18,1641,solution,223.7225604910422
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,59.862497041261356,3,,100000,3,10m,0.05011484900023788,1,1696,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,342.37895350608284,79,,100000,4,10m,0.23073848199783242,0,1873,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,2,5,43,432.95836384284144,2609,3.677340880714439,100000,10,10m,6.0259836000004725,43,1895,solution,34.98302383288816
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,0.0,0,,100000,3,10m,0.002434931000607321,0,1900,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,6,4,316,510.8449477373331,9276,1.0079926725908877,100000,14,10m,18.15815158999976,316,1916,solution,42.61340849362719
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,559.2446778598414,645,,100000,6,10m,1.1533413290017052,27,1925,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,307.91406881334376,185,,100000,5,10m,0.6008169769993401,4,2013,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,,,,100000,1,10m,,,2016,skipped_insufficient_features,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,7,6,207,457.92033773383116,6164,1.3892981384744871,100000,12,10m,13.460856598998362,207,2039,solution,8.602768743171042
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,5,7,591,425.90314453721334,21237,4.296162886865432,100000,19,10m,49.86344964199816,591,2045,solution,10.193506818652951
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,6,5,166,427.38267878227066,6373,4.866684572906877,100000,14,10m,14.911694639002235,166,2059,solution,12.260520353393163
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,2,4,5,370.7146214230677,154,1.078647085785292,100000,5,10m,0.41541388200130314,5,2063,solution,9.881803384671366
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,0.0,0,,100000,3,10m,0.002160470001399517,0,2079,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,2,6,9,264.31981949747075,445,0.2720247748341933,100000,9,10m,1.6835665250000602,9,2108,solution,5.243441388313866
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,157.1781631960148,62,,100000,5,10m,0.3944568300030369,2,2109,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,7,6,920,682.0901044357768,31972,1.9498057298379763,100000,16,10m,46.873572556,920,2161,solution,12.35587272366671
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,8,8,2443,604.6484861744906,88383,1.0233023318640448,100000,23,10m,146.1725316789998,2443,2218,solution,6.583696954484109
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,4,4,943,648.9117595954863,30894,1.2867051312922513,100000,16,10m,47.608938416000456,943,2224,solution,6.09699586096977
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,6,7,1816,667.7213897904256,72600,1.3997954046097334,100000,21,10m,108.72798312300074,1816,2237,solution,9.515180738311555
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,8,4,2570,692.1651330435237,100000,3.4304431593789673,100000,25,10m,144.47419441700185,2570,2249,solution,8.844891698722323
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,2,5,1956,612.4545940685373,70933,3.4537712364630693,100000,22,10m,115.81756539499838,1956,2261,solution,17.314722003108496
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,5,5,2503,668.4991852455506,74927,1.6308733013441667,100000,22,10m,112.08241035099854,2503,2265,solution,11.434893638217263
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,7,6,3213,717.4476048882361,100000,1.4579199610517435,100000,28,10m,139.38300067999808,3213,2305,solution,9.650986318528936
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,3,4,1871,647.5614012456807,60463,2.1599184632715946,100000,20,10m,93.37029644399809,1871,2312,solution,21.905971009517316
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,3,4,1317,611.9161669464442,41480,0.8668128340196972,100000,20,10m,67.7870633929997,1317,2314,solution,390.73673940130465
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,5,4,2035,764.6986842734673,100000,2.423272656312747,100000,30,10m,130.77046169499954,2035,2315,solution,554.9126705582242
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,2,4,78,771.0569739172639,2566,0.3706668223827023,100000,8,10m,3.327899347001221,78,2384,solution,450.6502250159438
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,2,5,21,480.24098058641295,527,3.8010960380777874,100000,5,10m,1.0973657419999654,21,2428,solution,266.6759876226661
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,4,5,39,529.1536195876776,1490,1.5056276313461012,100000,8,10m,2.8158174580021296,39,2429,solution,513.3248318064203
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,2,5,74,426.72186380060947,2439,3.6532608343214292,100000,9,10m,5.7156668239986175,74,2452,solution,444.1105650586159
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,,,,100000,2,10m,,,2472,skipped_insufficient_features,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,209.4300592971626,277,,100000,7,10m,1.3226372610006365,2,2505,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,200.743638107795,226,,100000,7,10m,1.1258140090030793,1,2509,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,358.432180519873,336,,100000,6,10m,0.9374158299979172,2,2516,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,230.3259163406121,168,,100000,6,10m,0.7294012009988364,1,2540,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,174.2950726279449,26,,100000,4,10m,0.14917231800063746,0,2542,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,0.0,0,,100000,5,10m,0.05430108200016548,0,2628,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,3,3,56,666.539026430391,2460,0.4709687707102148,100000,8,10m,3.690706623998267,56,2655,solution,584.3985450506489
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,3,4,48,619.8474536791351,2203,4.360655401552378,100000,8,10m,3.5541002659992955,48,2709,solution,617.1492390370315
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,3,4,115,546.0514647703702,4972,2.6184471421503304,100000,11,10m,9.105368853997788,115,2712,solution,260.1642629833943
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,3,3,29,397.9076807494229,1939,2.457372640153295,100000,11,10m,4.872989625000628,29,2733,solution,147.7309350062501
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,5,4,402,421.3449348272111,12284,0.004490114177542637,100000,15,10m,29.15426052300245,402,2754,solution,49.36605127380915
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,494.33440501962116,3625,,100000,9,10m,7.333092665998265,57,2826,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,2,3,80,582.6250597307873,4181,2.0835602327436504,100000,9,10m,7.17614172300091,80,2865,solution,850.7601690207333
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,90.85829361333057,11,,100000,5,10m,0.12106764900090639,0,2883,no_solution,
712838297d0a98d26dae049a2c2f6d334c34e1ee52ba7e9d93cc722dffeddfbe,,,,360.84554935668666,345,,100000,7,10m,0.9560877240000991,3,2891,no_solution,
