cluster_size,consensus_count,consensus_xy_rmse_m,consensus_z_rmse_m,correspondence_count,correspondence_global_indices,correspondence_local_indices,correspondence_xy_rmse_m,correspondence_z_rmse_m,estimated_heading_deg,estimated_x_m,estimated_y_m,estimated_z_m,evaluated_hypothesis_count,feature_count_npz,fitness,fitness_reference,fitness_reference_point_count,fitness_reference_spacing_m,heading_error_deg,heading_measurement_deg,local_feature_count,log10_hypotheses,median_abs_elevation_angle_deg,median_feature_range_m,median_sigma_z_m,moga_delta_error_m,moga_xy_error_m,overlap,profile,ransac_delta_error_m,ransac_xy_error_m,runtime_s,selected_fraction,site,status,terrain_mae_m,truth_x_m,truth_y_m,truth_z_m,xy_error_m,z_error_m
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,351,5.0,,-0.16328789087285003,4,0.0,0.631019293685702,76.7500910402539,0.517581181668435,nan,,,10m,nan,nan,0.017590845993254334,0.0,103,no_solution,nan,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,489,5.0,,0.13681185225797177,6,0.0,1.4620675295599588,89.47154775465509,0.5613963727174579,nan,,,10m,nan,nan,0.0952207499940414,0.0,117,no_solution,nan,,,,,
,,,,,,,,,,,,,,8,,raw_lidar_xy_decimated,319,5.0,,0.007471621378338934,8,0.0,0.8944217433324355,96.65902765166192,0.5238684011763728,nan,,,10m,nan,nan,0.0342222019971814,0.0,136,no_solution,nan,,,,,
2,0,inf,inf,5,"[6, 0, 3, 1, 10]","[7, 3, 8, 4, 12]",12.113179106099619,0.43561061539029194,-7.302127931647877,148.3802931022666,-35.358554091021205,-1974.5378789901733,8,13,-0.45733294871834107,raw_lidar_xy_decimated,457,5.0,3.3636316201223053,-3.938496311525569,13,0.9030899869919435,1.1429859864950656,107.93516572461452,0.5383366018579635,5.6552075789058875,41.09728698496601,0.9956236323851203,10m,0.0,35.442079406060124,1.0753119989822153,0.38461538461538464,150,solution,0.45733294871834107,151.1990509033203,-0.028742358088493347,-0.6396484375,35.442079406060124,1973.8982305526733
2,0,inf,inf,4,"[1, 0, 3, 2]","[6, 0, 4, 5]",14.04439199037206,0.21922166821828626,-3.250828571149261,142.93018812482055,-0.47287501576606417,-1974.5634422302246,4,12,-0.23917396869937865,raw_lidar_xy_decimated,487,5.0,3.567623990405366,0.3167954192560964,12,0.6020599913279624,1.065346574360286,100.24472493148949,0.5334755414963054,5.697013572185044,15.005795623736086,0.9568788501026694,10m,0.0,9.308782051551042,0.5140614059928339,0.3333333333333333,151,solution,0.23917396869937865,152.229248046875,-0.04754238203167915,-0.674560546875,9.308782051551042,1973.8888816833496
4,0,inf,inf,4,"[2, 10, 6, 0]","[2, 6, 4, 5]",7.873030854248342,0.7875179688506703,-3.8699949605060215,130.47110291859622,-83.72082747880167,-1974.1891796588898,6,12,-0.6181009341112016,raw_lidar_xy_decimated,436,5.0,3.8396007846695,-0.030394175836511713,12,0.7781512503836436,1.1271286751580585,85.14693182963201,0.5375372097911495,1.969991985096243,89.59200770519509,0.9931192660550459,10m,0.0,87.62201572009884,1.0457751159847248,0.3333333333333333,155,solution,0.6181009341112016,156.28639221191406,0.0120124202221632,-0.8092041015625,87.62201572009884,1973.3799755573273
,,,,,,,,,,,,,,7,,raw_lidar_xy_decimated,367,5.0,,0.14926023997307056,7,0.0,1.7655137862747394,75.16648189186454,0.5873760055239221,nan,,,10m,nan,nan,0.07517730499967001,0.0,161,no_solution,nan,,,,,
,,,,,,,,,,,,,,7,,raw_lidar_xy_decimated,351,5.0,,-0.04299612420696146,7,0.0,1.5949920678673313,75.16648189186454,0.5723064878979947,nan,,,10m,nan,nan,0.11851400701561943,0.0,164,no_solution,nan,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,298,5.0,,0.04882332838645638,6,0.0,1.441398241173188,72.88263091242058,0.5618442944741651,nan,,,10m,nan,nan,0.06624628600548021,0.0,175,no_solution,nan,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,323,5.0,,0.021950449829388766,5,0.0,1.7543974460876113,66.70832032063167,0.586359231142059,nan,,,10m,nan,nan,0.010861221002414823,0.0,178,no_solution,nan,,,,,
,,,,,,,,,,,,,,9,,raw_lidar_xy_decimated,353,5.0,,-0.06573860611791954,9,0.0,1.6217890879782018,65.19202405202648,0.5745983673482623,nan,,,10m,nan,nan,0.1528228859824594,0.0,194,no_solution,nan,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,317,5.0,,0.10866054614293187,6,0.0,1.508755878584739,55.23447487135678,0.5652849629925387,nan,,,10m,nan,nan,0.051889191003283486,0.0,196,no_solution,nan,,,,,
,,,,,,,,,,,,,,8,,raw_lidar_xy_decimated,363,5.0,,-107.3886681037075,8,0.0,1.3740283994242322,65.95017218632907,0.5578103118060997,nan,,,10m,nan,nan,0.11990996499662288,0.0,200,no_solution,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,284,5.0,,-88.53339214624326,4,0.0,1.5797847313006905,45.29107207263184,0.5715230040353652,nan,,,10m,nan,nan,0.01102965499740094,0.0,204,no_solution,nan,,,,,
,,,,,,,,,,,,,,7,,raw_lidar_xy_decimated,254,5.0,,-90.13536323543708,7,0.0,1.3270954461353572,43.01162633521314,0.5510606819704387,nan,,,10m,nan,nan,0.03502870298689231,0.0,210,no_solution,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,-89.61315627663696,2,0.0,1.075421913920084,90.54118099503523,0.5526596813921285,nan,,,10m,nan,nan,,0.0,223,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,332,5.0,,-89.96540022538525,3,0.0,2.0955065041615035,38.07886552931954,0.6195816126287943,nan,,,10m,nan,nan,0.0038622969877906144,0.0,229,no_solution,nan,,,,,
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,313,5.0,,-89.92719279074173,3,0.0,1.323016373508077,35.35533905932738,0.5507616080436994,nan,,,10m,nan,nan,0.00533141999039799,0.0,246,no_solution,nan,,,,,
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,282,5.0,,-108.2797641414029,3,0.0,1.785570723231005,29.154759474226502,0.5892223312508958,nan,,,10m,nan,nan,0.002074222022201866,0.0,249,no_solution,nan,,,,,
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,317,5.0,,-83.38405818384007,3,0.0,1.6098781949706573,35.35533905932738,0.5735760671499691,nan,,,10m,nan,nan,0.0013509330165106803,0.0,252,no_solution,nan,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,356,5.0,,-89.6620544642588,6,0.0,0.32166828820011883,66.74703197942434,0.5032446044796844,nan,,,10m,nan,nan,0.03687302299658768,0.0,258,no_solution,nan,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,430,5.0,,-89.98398465894618,5,0.0,0.7235842399985178,55.226805085936306,0.5157040592137222,nan,,,10m,nan,nan,0.050579158996697515,0.0,273,no_solution,nan,,,,,
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,332,5.0,,-179.99753926075917,3,0.0,1.4417098734853584,45.27692569068709,0.5597698629298771,nan,,,10m,nan,nan,0.0023019960208330303,0.0,313,no_solution,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,-179.99432090327997,2,0.0,1.6513148659338732,50.27368155567693,0.6063342603466588,nan,,,10m,nan,nan,,0.0,316,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,246,5.0,,-179.99612592180463,3,0.0,1.404913777626258,35.35533905932738,0.5569101976281942,nan,,,10m,nan,nan,0.0035884029930457473,0.0,317,no_solution,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,255,5.0,,179.99510632811723,4,0.0,1.0001764237514599,60.88110919728943,0.5304958907176693,nan,,,10m,nan,nan,0.002490192011464387,0.0,326,no_solution,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,314,5.0,,179.90998684115812,4,0.0,1.0180215606822678,76.328151237353,0.531617916466929,nan,,,10m,nan,nan,0.004626356007065624,0.0,330,no_solution,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,311,5.0,,179.83515729274612,4,0.0,0.83348727137865,82.68516200618492,0.5213299348270931,nan,,,10m,nan,nan,0.00484855700051412,0.0,347,no_solution,nan,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,317,5.0,,-179.8771279070793,5,0.0,0.3147797321630346,93.00537618869137,0.5030093452662813,nan,,,10m,nan,nan,0.03024454601109028,0.0,350,no_solution,nan,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,279,5.0,,179.80700288565973,6,0.0,0.3991101828814864,77.11171169803701,0.5050062041409112,nan,,,10m,nan,nan,0.08589943702099845,0.0,355,no_solution,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,310,5.0,,179.85029842598993,4,0.0,0.9705699015236748,68.0328563795832,0.5299502073187803,nan,,,10m,nan,nan,0.006813580985181034,0.0,362,no_solution,nan,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,306,5.0,,179.93080235840745,6,0.0,0.5510996490177252,88.56468459787081,0.5122672534504471,nan,,,10m,nan,nan,0.01370442399638705,0.0,397,no_solution,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,258,5.0,,179.93377795978506,4,0.0,0.6524855767546451,93.52768475322671,0.512972096902659,nan,,,10m,nan,nan,0.0017695690039545298,0.0,398,no_solution,nan,,,,,
,,,,,,,,,,,,,,7,,raw_lidar_xy_decimated,281,5.0,,179.79458773470787,7,0.0,0.5623470615373829,85.14693182963201,0.5095426025493731,nan,,,10m,nan,nan,0.17231409501982853,0.0,399,no_solution,nan,,,,,
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,270,5.0,,-179.8376581917038,3,0.0,0.4645810182857421,87.46427842267951,0.5065323426876868,nan,,,10m,nan,nan,0.003531666996423155,0.0,402,no_solution,nan,,,,,
,,,,,,,,,,,,,,6,,raw_lidar_xy_decimated,261,5.0,,179.97030065904426,6,0.0,0.6453784713794104,89.11863203120576,0.5125442236867246,nan,,,10m,nan,nan,0.012468618981074542,0.0,405,no_solution,nan,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,368,5.0,,179.86030818737603,5,0.0,0.44700415677364014,135.09256086106296,0.5060502844522026,nan,,,10m,nan,nan,0.000542470021173358,0.0,425,no_solution,nan,,,,,
,,,,,,,,,,,,,,1,,,,,,-0.016074124752462313,1,0.0,2.553169145974787,23.16246964380094,0.601534475305312,nan,,,1m,nan,nan,,0.0,2,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,10001,0.5,,2.8178919137656173,4,0.0,1.3264929288449125,82.22527853349996,0.5293157232915136,nan,,,1m,nan,nan,0.5551037839904893,0.0,9,no_solution,nan,,,,,
,,,,,,,,,,,,,,1,,,,,,-1.1715860802315958,1,0.0,3.0639227840684757,20.506096654409877,0.6412187888981249,nan,,,1m,nan,nan,,0.0,10,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,1,,,,,,-1.3325228097069708,1,0.0,2.895294551458019,21.783020910791965,0.627599152418695,nan,,,1m,nan,nan,,0.0,12,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,8551,0.5,,-0.656672489798474,3,0.0,1.6519148240340427,63.04363568196238,0.5447784517498473,nan,,,1m,nan,nan,0.08104415002162568,0.0,20,no_solution,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,5253,0.5,,-0.10589940185594611,4,0.0,1.7384603630800444,40.401231755696834,0.5505906420580682,nan,,,1m,nan,nan,0.3831584819999989,0.0,26,no_solution,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,-0.06391904233262571,2,0.0,1.3626531759288152,63.418759239285734,0.5330354540887258,nan,,,1m,nan,nan,,0.0,36,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,6756,0.5,,0.051932943314520294,3,0.0,1.4651959801406282,38.96793553679743,0.5355379242936096,nan,,,1m,nan,nan,0.19041470598313026,0.0,48,no_solution,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,7290,0.5,,-4.3289440250794025,4,0.0,1.7284572705056744,43.5283484707439,0.5488600569443707,nan,,,1m,nan,nan,0.5814651370164938,0.0,51,no_solution,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,4817,0.5,,-0.2337594858298045,4,0.0,1.2901213032837822,39.11651105251898,0.5279280634856538,nan,,,1m,nan,nan,0.3350861330109183,0.0,54,no_solution,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,-0.07384324607228306,2,0.0,1.19279061724149,28.76541220715456,0.5268344535152024,nan,,,1m,nan,nan,,0.0,77,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,0.035239910434854374,2,0.0,1.8196622829725293,35.102837952410006,0.5571469983330466,nan,,,1m,nan,nan,,0.0,89,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,0.1906701993705456,2,0.0,2.1189811132381964,34.99361633238047,0.5746501523940434,nan,,,1m,nan,nan,,0.0,95,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,-0.16328789087285003,2,0.0,2.61425453622599,35.41949856909648,0.6132217212042561,nan,,,1m,nan,nan,,0.0,103,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,7728,0.5,,0.13681185225797177,3,0.0,1.9370234222744482,60.054142238483436,0.5606599225239657,nan,,,1m,nan,nan,0.16252036500372924,0.0,117,no_solution,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,0.007471621378338934,2,0.0,1.3027243987342554,88.7496795413193,0.5317912680083763,nan,,,1m,nan,nan,,0.0,136,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,5527,0.5,,-3.938496311525569,4,0.0,2.5978286525420495,62.5390930167997,0.6057991529936464,nan,,,1m,nan,nan,0.287087126984261,0.0,150,no_solution,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,5913,0.5,,0.3167954192560964,4,0.0,2.1360485654470347,61.576680954634,0.5734221752769841,nan,,,1m,nan,nan,0.20558680401882157,0.0,151,no_solution,nan,,,,,
2,0,inf,inf,5,"[19, 30, 31, 36, 10]","[3, 5, 4, 0, 1]",7.276987023187801,0.6508986650685711,1.9958094734641536,30.35592638669111,-161.16887790091374,-1973.6156990528107,10,6,-0.5546485822413119,raw_lidar_xy_decimated,5234,0.5,2.026203649300669,-0.030394175836511713,6,1.0,1.9447645871656225,73.65439775931208,0.5612381066554835,-3.2881840473085333,201.25462718709218,0.9529996178830722,1m,0.0,204.54281123440072,1.368749797984492,0.8333333333333334,155,solution,0.5546485822413119,156.28639221191406,0.0120124202221632,-0.8092041015625,204.54281123440072,1972.8064949512482
2,0,inf,inf,3,"[0, 8, 4]","[1, 2, 3]",4.3213008386874945,0.25774804708326554,-3.1107597273628294,165.56606428397873,-30.561756193193972,-1975.313179731369,4,5,-0.36680454772861726,raw_lidar_xy_decimated,5050,0.5,3.260019967335893,0.14926023997307056,5,0.6020599913279624,2.070804032494134,56.890245209526036,0.568807248971051,2.7832682516395764,33.512646940216804,0.9988118811881188,1m,0.0,30.729378688577228,1.2035627540026326,0.6,161,solution,0.36680454772861726,162.33958435058594,-0.0022316251415759325,-0.982177734375,30.729378688577228,1974.331001996994
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,5202,0.5,,-0.04299612420696146,4,0.0,1.9894043568386484,57.32934162927326,0.5638006936956652,nan,,,1m,nan,nan,0.5775013960083015,0.0,164,no_solution,nan,,,,,
2,0,inf,inf,4,"[16, 0, 9, 4]","[5, 0, 2, 1]",3.4915231429133233,0.0753268629965146,0.28938820704241514,172.45062122785566,0.38623257440196745,-1975.1949435472488,8,6,-0.05699733965923398,raw_lidar_xy_decimated,5532,0.5,0.24056487865595955,0.04882332838645638,6,0.9030899869919435,2.041418691758977,49.71128684789727,0.5670955219379297,-0.6063469462457509,3.549418542610925,0.9866232827187275,1m,0.0,4.155765488856676,1.27480150401243,0.6666666666666666,175,solution,0.05699733965923398,176.58836364746094,-0.0003867052146233618,-1.41552734375,4.155765488856676,1973.7794162034988
5,0,inf,inf,4,"[4, 16, 9, 0]","[1, 5, 4, 0]",4.742663805375447,0.08469593981813646,3.3486422048405773,176.79545762016278,-2.607771844638933,-1975.377364039421,12,6,-0.05230794451320935,raw_lidar_xy_decimated,5713,0.5,3.3266917550111827,0.021950449829388766,6,1.0791812460476249,1.807675880567973,45.39611270680973,0.5534302987096948,-0.38350678207010436,3.4852138518456535,0.9831962191493085,1m,0.0,3.868720633915758,2.829065408994211,0.6666666666666666,178,solution,0.05230794451320935,179.65106201171875,0.002309169853106141,-1.4971923828125,3.868720633915758,1973.8801716566086
5,0,inf,inf,5,"[0, 7, 4, 9, 16]","[0, 2, 1, 4, 6]",2.578910175588597,0.11605878079810261,0.7233621621731251,193.90933434379062,0.9314756746289596,-1975.5123181343079,25,7,-0.10931017243937402,raw_lidar_xy_decimated,7037,0.5,0.7891007682910356,-0.06573860611791954,7,1.3979400086720377,1.8757123635986623,41.018288603987365,0.5570710598235318,-0.9021335180784162,1.3705297892622972,0.989910473213017,1m,0.0,2.2726633073407134,5.34064833202865,0.7142857142857143,194,solution,0.10931017243937402,195.98184204101562,-0.0011069509200751781,-1.7528076171875,2.2726633073407134,1973.7595105171204
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,6231,0.5,,0.10866054614293187,4,0.0,1.9460682195488763,38.31617093181293,0.5629230584742766,nan,,,1m,nan,nan,0.6724163110193331,0.0,196,no_solution,nan,,,,,
5,0,inf,inf,5,"[9, 7, 16, 0, 4]","[5, 2, 6, 0, 1]",2.564009830724211,0.04938243367011748,-105.5864467494751,198.54959305723443,-2.1910997723844785,-1975.6579703688622,26,7,-0.04382111176141833,raw_lidar_xy_decimated,7964,0.5,1.8022213542324153,-107.3886681037075,7,1.414973347970818,1.712911107134622,39.654760117796705,0.5480003401976755,0.42650473684945056,2.106677826483994,0.9875690607734806,1m,0.0,1.6801730896345435,2.824793095001951,0.7142857142857143,200,solution,0.04382111176141833,200.22927856445312,-2.150624990463257,-1.796142578125,1.6801730896345435,1973.8618277907372
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,5666,0.5,,-88.53339214624326,4,0.0,1.7852240430827424,34.21399835099714,0.5526955615686033,nan,,,1m,nan,nan,0.5522105520067271,0.0,204,no_solution,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,4842,0.5,,-90.13536323543708,4,0.0,1.4612072298072525,30.528529832184027,0.535386289999315,nan,,,1m,nan,nan,0.24615628499304876,0.0,210,no_solution,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,-89.61315627663696,2,0.0,2.3773024329915984,32.963045958577666,0.5910270818313165,nan,,,1m,nan,nan,,0.0,223,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,-89.96540022538525,2,0.0,2.531187044188373,29.350853084364893,0.6004058067231572,nan,,,1m,nan,nan,,0.0,229,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,-89.92719279074173,2,0.0,2.540896582005501,26.102988016812034,0.6098187286398914,nan,,,1m,nan,nan,,0.0,246,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,-108.2797641414029,2,0.0,2.592635587272758,25.643303629943283,0.6125844148078866,nan,,,1m,nan,nan,,0.0,249,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,-83.38405818384007,2,0.0,2.7625396797654203,22.174024211158955,0.6500135710866957,nan,,,1m,nan,nan,,0.0,252,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,7366,0.5,,-89.6620544642588,3,0.0,0.9049146469481076,42.90104893822527,0.5138418616232175,nan,,,1m,nan,nan,0.14129907099413686,0.0,258,no_solution,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,8484,0.5,,-89.98398465894618,4,0.0,1.1561918694782358,40.14069603967431,0.5225621009152963,nan,,,1m,nan,nan,0.1799665709841065,0.0,273,no_solution,nan,,,,,
3,0,inf,inf,4,"[5, 0, 2, 15]","[2, 0, 1, 3]",3.785670390516034,0.16471680632003327,179.62445595403884,182.74281761844364,-101.11939608174158,-1975.8738276958466,3,4,-0.1841434493879738,raw_lidar_xy_decimated,6575,0.5,0.3780047852019379,-179.99753926075917,4,0.47712125471966244,1.633500046087112,43.55213688988362,0.5439377044100905,-0.07312030647763312,1.0868585474344648,0.996958174904943,1m,0.0,1.1599788539120979,0.5221886270155665,1.0,313,solution,0.1841434493879738,183.03329467773438,-99.99637603759766,-1.7967529296875,1.1599788539120979,1974.077074766159
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,5631,0.5,,-179.99432090327997,4,0.0,1.113147961743679,46.12894183108099,0.520869074447984,nan,,,1m,nan,nan,0.29332278500078246,0.0,316,no_solution,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,5366,0.5,,-179.99612592180463,4,0.0,1.3650010725044348,47.92202338196611,0.5316847835348023,nan,,,1m,nan,nan,0.1698102939990349,0.0,317,no_solution,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,179.99510632811723,2,0.0,2.4878549934801537,30.196753802786624,0.596817251468864,nan,,,1m,nan,nan,,0.0,326,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,179.90998684115812,2,0.0,2.660430838837199,34.363818527650466,0.6094934147845636,nan,,,1m,nan,nan,,0.0,330,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,5568,0.5,,179.83515729274612,3,0.0,2.2133727258644544,30.53686296920494,0.5779506456015054,nan,,,1m,nan,nan,0.02660794201074168,0.0,347,no_solution,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,5492,0.5,,-179.8771279070793,4,0.0,2.2057154229542872,31.53572996959991,0.5774529836164171,nan,,,1m,nan,nan,0.1434745030128397,0.0,350,no_solution,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,179.80700288565973,2,0.0,1.7712567834009616,65.22609381262143,0.5513900288115032,nan,,,1m,nan,nan,,0.0,355,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,179.85029842598993,2,0.0,1.3618261285280904,56.16834293193179,0.53089211051971,nan,,,1m,nan,nan,,0.0,362,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,5651,0.5,,179.93080235840745,4,0.0,1.7422949135385737,26.930201728810037,0.5510919093751143,nan,,,1m,nan,nan,0.19327579598757438,0.0,397,no_solution,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,179.93377795978506,2,0.0,0.9697340921531126,56.37961576791929,0.5176142973069949,nan,,,1m,nan,nan,,0.0,398,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,5704,0.5,,179.79458773470787,3,0.0,2.265589217380335,17.902513789968157,0.5814142413636925,nan,,,1m,nan,nan,0.03925433100084774,0.0,399,no_solution,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,-179.8376581917038,2,0.0,1.0910424776206098,54.844354789997496,0.5228186683440618,nan,,,1m,nan,nan,,0.0,402,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,179.97030065904426,2,0.0,1.088241193330306,54.79685104382895,0.5238969490973384,nan,,,1m,nan,nan,,0.0,405,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,179.86030818737603,2,0.0,1.2058715631940515,78.29774923398884,0.5247517296896915,nan,,,1m,nan,nan,,0.0,425,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,-0.016074124752462313,2,0.0,1.8728140726832452,39.382004838907974,0.5697514314219196,nan,,,2m,nan,nan,,0.0,2,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,4721,1.0,,2.8178919137656173,4,0.0,1.3734905955641903,71.34403765611074,0.5355314109833991,nan,,,2m,nan,nan,0.048637853004038334,0.0,9,no_solution,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,2430,1.0,,-1.1715860802315958,4,0.0,1.1957784471668929,74.61578894117535,0.5271894985502634,nan,,,2m,nan,nan,0.04997025500051677,0.0,10,no_solution,nan,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,2487,1.0,,-1.3325228097069708,5,0.0,1.2200980976779388,75.16648189186454,0.5282334396558376,nan,,,2m,nan,nan,0.5392569800023921,0.0,12,no_solution,nan,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,4217,1.0,,-0.656672489798474,5,0.0,1.548104601899511,71.17583859709698,0.544744200448156,nan,,,2m,nan,nan,0.27544696698896587,0.0,20,no_solution,nan,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,2428,1.0,,-0.10589940185594611,5,0.0,1.3013904033577013,69.00724599634447,0.5320049759673648,nan,,,2m,nan,nan,0.45431596800335683,0.0,26,no_solution,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,3104,1.0,,-0.06391904233262571,4,0.0,1.5814222357715115,62.97272894926947,0.5469758344746001,nan,,,2m,nan,nan,0.1428194610052742,0.0,36,no_solution,nan,,,,,
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,3117,1.0,,0.051932943314520294,3,0.0,1.4179548500655996,40.22437072223753,0.5377858436518873,nan,,,2m,nan,nan,0.00039752500015310943,0.0,48,no_solution,nan,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,3373,1.0,,-4.3289440250794025,5,0.0,1.718399769107163,37.013511046643494,0.5546195108675565,nan,,,2m,nan,nan,0.16889358201297,0.0,51,no_solution,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,2061,1.0,,-0.2337594858298045,4,0.0,1.8490987910318157,32.88583785373986,0.5640543812765988,nan,,,2m,nan,nan,0.05544044601265341,0.0,54,no_solution,nan,,,,,
,,,,,,,,,,,,,,3,,raw_lidar_xy_decimated,2025,1.0,,-0.07384324607228306,3,0.0,0.6835608255442274,31.144823004794873,0.5090287311088788,nan,,,2m,nan,nan,0.07668544398620725,0.0,77,no_solution,nan,,,,,
,,,,,,,,,,,,,,2,,,,,,0.035239910434854374,2,0.0,0.76480071530752,67.76617566600405,0.5164077359450334,nan,,,2m,nan,nan,,0.0,89,skipped_insufficient_features,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,2993,1.0,,0.1906701993705456,4,0.0,1.2639733060772367,42.84808274425201,0.5321744081847346,nan,,,2m,nan,nan,0.07073262397898361,0.0,95,no_solution,nan,,,,,
,,,,,,,,,,,,,,4,,raw_lidar_xy_decimated,2538,1.0,,-0.16328789087285003,4,0.0,1.4190144309676678,43.658152701794066,0.5397383984302588,nan,,,2m,nan,nan,0.04263016697950661,0.0,103,no_solution,nan,,,,,
,,,,,,,,,,,,,,5,,raw_lidar_xy_decimated,3564,1.0,,0.13681185225797177,5,0.0,1.470871010409865,94.62557793746889,0.5405518793144786,nan,,,2m,nan,nan,0.4000863599940203,0.0,117,no_solution,nan,,,,,
