abs_elevation_angle_deg,darces_status,feature,profile,range_m,selected,sigma_z_m,site
1.0852193537581183,no_solution,0,10m,96.17692030835673,0,0.5346806590381771,10
1.2556240391975262,no_solution,1,10m,75.16648189186454,0,0.5459314160916624,10
1.214127384121055,no_solution,2,10m,69.6419413859206,0,0.54306285199656,10
0.8772508167151586,no_solution,3,10m,91.92388155425118,0,0.5229207170354069,10
2.043901344855078,no_solution,4,10m,35.35533905932738,0,0.6142987547729002,10
1.2348766111792806,no_solution,0,10m,86.31338250816034,0,0.5444870208830004,12
0.9638410631218193,no_solution,1,10m,107.93516572461452,0,0.5275452406692632,12
1.2902849037799722,no_solution,2,10m,75.16648189186454,0,0.548389395502995,12
1.1754261983059018,no_solution,3,10m,73.824115301167,0,0.5404614407609696,12
1.9502337642531178,no_solution,4,10m,38.07886552931954,0,0.6049364377550893,12
1.4669286204523873,no_solution,0,10m,88.60022573334675,0,0.5617638796268406,20
1.7377121524470795,no_solution,1,10m,65.19202405202648,0,0.5848418913585312,20
1.4652593386076955,no_solution,2,10m,60.41522986797286,0,0.5616310414390295,20
1.089591630974636,no_solution,3,10m,79.05694150420949,0,0.5349515896287825,20
1.3346998030411343,no_solution,0,10m,76.48529270389177,0,0.5516202520456147,26
1.471279789899058,no_solution,1,10m,51.478150704935004,0,0.5621107012984123,26
1.5377926461679372,no_solution,2,10m,43.01162633521314,0,0.5675127538572657,26
0.892820991953415,no_solution,3,10m,73.824115301167,0,0.5237230938917381,26
3.087802361653567,no_solution,4,10m,21.213203435596427,0,0.7355280291663411,26
1.7465639818352752,skipped_insufficient_features,0,10m,57.0087712549569,0,0.5856455452093525,36
0.9007570848278552,skipped_insufficient_features,1,10m,73.824115301167,0,0.5241370176205596,36
1.5991673916150455,no_solution,0,10m,57.0087712549569,0,0.5726616757087751,48
1.4926118894159488,no_solution,1,10m,35.35533905932738,0,0.5638227865251173,48
3.2371554301979466,no_solution,2,10m,15.811388300841896,0,0.7549135587981759,48
1.6215834274557277,no_solution,0,10m,63.63961030678928,0,0.5745806671242697,51
