checkpoint_signature,cluster_size,correspondence_count,evaluated_hypothesis_count,generated_hypotheses_per_s,generated_hypothesis_count,heading_error_deg,hypothesis_cap,local_feature_count,resolution,runtime_s,screened_hypothesis_count,site,status,xy_error_m
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,4,8,1281,573.9092344700633,75646,2.4886410847324214,100000,16,5m,131.808299042008,1281,1,solution,4.547004607877462
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,3,6,1577,597.231990037776,80258,4.688431620101767,100000,15,5m,134.38329047799925,1577,2,solution,2.7807126775826263
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,5,7,2023,621.5916160238202,100000,0.36730541161540486,100000,17,5m,160.87733074599237,2023,3,solution,2.6795758446772235
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,2,3,161,726.7608528464615,11990,2.9490487307681406,100000,9,5m,16.497861646013916,161,4,solution,1097.8466664722114
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,2,6,748,782.4117487766904,47465,0.260019217213852,100000,12,5m,60.664988830001676,748,5,solution,774.4474387550305
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,4,6,1472,668.7992418764088,100000,1.605644003892337,100000,23,5m,149.52170059199852,1472,6,solution,2.146322005935037
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,,,,447.31275445990656,352,,100000,4,5m,0.7869214469974395,1,7,no_solution,
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,,,,,,,100000,2,5m,,,8,skipped_insufficient_features,
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,,,,,,,100000,1,5m,,,9,skipped_insufficient_features,
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,2,4,127,827.5738322926651,11555,3.8962354889636686,100000,8,5m,13.962500442998135,127,10,solution,838.5318068753464
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,,,,473.1765755774727,3055,,100000,8,5m,6.456363559991587,18,11,no_solution,
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,4,4,1283,717.0608059918821,68827,3.0513386974749324,100000,14,5m,95.98488639299467,1283,12,solution,3.559838059585888
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,4,3,686,699.5761205981021,40243,2.5855179233559795,100000,11,5m,57.52483370300615,686,13,solution,199.98877632248613
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,3,9,543,996.7828610776024,100000,0.32982201802960276,100000,27,5m,100.32275223100442,543,14,solution,567.2497075940697
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,5,7,1989,573.8626582290896,100000,1.1004223243413094,100000,19,5m,174.2577227599977,1989,15,solution,7.771226744651327
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,3,5,136,625.9817662605808,6524,1.3727713736156204,100000,8,5m,10.422028806002345,136,16,solution,1024.5727162128528
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,2,3,9,659.6623999640383,15636,2.8650057789579932,100000,9,5m,23.70303355299984,9,17,solution,265.88538414635275
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,3,6,860,742.8542090584755,100000,2.33899095632529,100000,17,5m,134.61591625999426,860,18,solution,1400.4025537983975
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,3,4,161,461.29539197178144,6055,1.679259283344635,100000,9,5m,13.126079526002286,161,19,solution,249.09904183222315
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,5,6,2094,624.4218500296688,100000,2.8992352070515324,100000,18,5m,160.14814343099715,2094,20,solution,2.307375475131915
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,,,,348.189504351561,581,,100000,5,5m,1.6686315719998674,17,21,no_solution,
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,5,6,400,477.1179336383824,19601,1.9474716943243777,100000,12,5m,41.08208603798994,400,22,solution,1.9907607347102971
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,3,5,1411,895.3870535326257,100000,2.6993292361659655,100000,18,5m,111.68354468100006,1411,23,solution,133.45052536520342
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,,,,0.0,0,,100000,4,5m,0.008973127987701446,0,24,no_solution,
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,3,4,32,370.43290591997123,4808,1.1656576842787558,100000,9,5m,12.979408479004633,32,25,solution,429.41274246543605
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,,,,431.7079647621619,46287,,100000,16,5m,107.21831371700682,1117,26,no_solution,
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,2,5,2157,628.460644213926,100000,2.8094478635963753,100000,20,5m,159.1189534629957,2157,27,solution,1098.0824816712286
2d41d5299f4b8dd1de6917acc826e7d0ad61ea84df1a8f6606828658dec5c1b8,4,5,2158,876.9320811465142,100000,1.969796234733053,100000,16,5m,114.03391682199435,2158,28,solution,17.48045908365752
